STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
6.3;288;12.71591589;13.95931616
5.9;290;8.573816467;18.98804846
6.2;291;13.95931616;11.02013269
6.5;291;18.98804846;10.80543286
6.8;292;11.02013269;12.88744949
6.6;293;10.80543286;8.931199646
6.5;293;12.88744949;8.99086615
6.3;294;8.931199646;5.912349762000001
6.6;295;8.99086615;16.41669897
6.9;297;5.912349762000001;18.127166199999998
7.9;299;16.41669897;9.585166077
8.2;305;18.127166199999998;11.92699963
8.5;310;9.585166077;20.39346606
8.8;316;11.92699963;25.88309827
8.4;314;20.39346606;29.45344897
8.1;311;25.88309827;21.46579919
7.7;309;29.45344897;19.82906531
8.1;312;21.46579919;24.25736609
8.5;314;19.82906531;28.78081543
8.9;317;24.25736609;32.81439795
9.3;311;28.78081543;30.85789868
9.8;306;32.81439795;25.67986523
11.2;312;30.85789868;33.94564844
10.1;315;25.67986523;30.06941577
9.0;319;33.94564844;29.60781555
7.9;322;30.06941577;19.67251575
7.1;321;29.60781555;16.80748242
6.4;321;19.67251575;8.782099457000001
5.6;320;16.80748242;4.6241665339999996
5.2;323;8.782099457000001;3.443166534
4.8;327;4.6241665339999996;3.877483124
4.4;330;3.443166534;6.6488164670000005
3.9;335;3.877483124;12.76398267
3.3;340;6.6488164670000005;4.642066589
3.1;322;12.76398267;3.644749985
2.8;315;4.642066589;3.1337499889999996
2.6;308;3.644749985;2.862
2.3;301;3.1337499889999996;2.919199982
2.2;280;2.862;2.896449997
2.0;259;2.919199982;2.861
1.9;238;2.896449997;2.861
2.5;212;2.861;2.823883286
3.2;185;2.861;2.858283234
3.8;159;2.823883286;2.2617166369999997
4.2;154;2.858283234;2.629316048
4.7;150;2.2617166369999997;3.018083252
5.1;149;2.629316048;3.8159331969999997
5.3;139;3.018083252;3.304899902
5.4;128;3.8159331969999997;4.755049774
5.6;118;3.304899902;8.162216492
6.3;115;4.755049774;8.952216492
7.0;111;8.162216492;14.87954944
7.7;108;8.952216492;15.41966608
8.3;108;14.87954944;17.78731555
9.0;109;15.41966608;23.50539917
9.6;109;17.78731555;30.60391626
10.0;114;23.50539917;33.4653147
10.4;120;30.60391626;34.02389746
11.1;118;33.4653147;34.79514868
11.8;121;34.02389746;34.5931145
12.6;125;34.79514868;34.94033154
13.3;128;34.5931145;35.79569824
13.1;127;34.94033154;35.47373145
12.9;127;35.79569824;34.7537146
12.7;126;35.47373145;33.17298047
12.0;127;34.7537146;33.17496558
11.2;127;33.17298047;32.33829852
10.5;128;33.17496558;34.329948
9.9;129;32.33829852;31.94799805
9.2;130;34.329948;29.39748242
7.1;146;31.94799805;25.74856494
7.4;140;29.39748242;10.62743286
7.6;134;25.74856494;5.125816635
7.9;128;10.62743286;6.251549744
7.8;143;5.125816635;17.39419928
7.7;158;6.251549744;30.74441553
7.6;173;17.39419928;14.04289941
7.4;163;30.74441553;10.40798303
7.1;154;14.04289941;13.1930329
6.9;144;10.40798303;19.45696564
6.7;141;13.1930329;22.13133203
6.5;139;19.45696564;22.41098279
6.3;139;22.13133203;17.54051563
6.5;142;22.41098279;10.62569946
6.6;146;17.54051563;10.51159943
6.8;149;10.62569946;13.75906641
6.1;147;10.51159943;12.64566626
5.5;144;13.75906641;10.41724963
4.8;142;12.64566626;8.227299683
5.0;140;10.41724963;8.405599609
5.2;138;8.227299683;5.714833037999999
5.4;136;8.405599609;5.2999497380000005
5.0;134;5.714833037999999;5.505649841
4.6;131;5.2999497380000005;3.681966492
4.2;151;5.505649841;3.910466553
4.2;149;3.681966492;3.0557999419999997
4.3;148;3.910466553;2.8220499880000003
4.3;146;3.0557999419999997;2.7567333069999997
4.2;148;2.8220499880000003;2.641266632
4.2;150;2.7567333069999997;3.45944986
4.1;152;2.641266632;3.0689499510000005
4.2;150;3.45944986;2.219
4.4;148;3.0689499510000005;2.35966658
4.5;146;2.219;2.590933319
4.7;144;2.35966658;2.427666656
4.9;142;2.590933319;2.482849976
4.5;155;2.427666656;3.056616608
4.8;158;2.482849976;3.5107166139999997
5.1;161;3.056616608;4.288916519
5.4;164;3.5107166139999997;6.662866425
5.4;162;4.288916519;7.986399719
5.4;160;6.662866425;9.516649353
5.4;158;7.986399719;3.5633333210000004
5.7;168;9.516649353;3.259599899
5.9;179;3.5633333210000004;14.32338306
6.2;189;3.259599899;11.00934943
6.7;186;14.32338306;12.89278271
7.1;182;11.00934943;17.21481616
7.8;175;12.89278271;14.72754944
8.1;174;17.21481616;24.87356543
8.3;173;14.72754944;17.40148267
8.6;172;24.87356543;21.94241541
8.9;168;17.40148267;20.99506543
9.2;165;21.94241541;21.81514917
9.5;161;20.99506543;21.32924915
9.2;159;21.81514917;26.89563208
8.8;158;21.32924915;28.40394824
8.5;156;26.89563208;30.21063257
8.1;151;28.40394824;21.84503198
7.7;145;30.21063257;21.93358252
8.6;156;21.84503198;24.33389905
7.7;152;21.93358252;24.75121558
6.9;149;24.33389905;18.50358215
6.0;145;24.75121558;11.43251624
6.3;138;18.50358215;13.76083307
6.6;132;11.43251624;20.56974902
6.9;125;13.76083307;16.86384937
6.6;126;20.56974902;19.00231531
6.2;127;16.86384937;17.52181555
5.9;128;19.00231531;10.28963263
6.2;128;17.52181555;11.63449951
6.5;127;10.28963263;10.37753296
7.3;129;11.63449951;12.32874969
7.5;131;10.37753296;15.58101599
7.7;132;12.32874969;16.73743262
7.9;134;15.58101599;14.67573248
7.9;133;16.73743262;14.45214966
7.8;133;14.67573248;20.44891565
7.8;132;14.45214966;26.58769885
7.5;131;20.44891565;17.11633264
7.2;130;26.58769885;18.00869885
6.9;129;17.11633264;22.68326587
7.0;131;18.00869885;27.05911548
7.1;133;22.68326587;23.441098999999998
7.5;136;27.05911548;16.12791614
7.5;137;23.441098999999998;17.89214935
7.6;139;16.12791614;15.43528271
7.6;140;17.89214935;17.35704938
7.4;140;15.43528271;13.81439923
7.3;140;17.35704938;12.02138306
7.1;140;13.81439923;12.99313281
7.0;141;12.02138306;8.730799622000001
6.9;141;12.99313281;6.993466400000001
6.8;142;8.730799622000001;8.401549561
6.9;141;6.993466400000001;7.131749695
7.0;141;8.401549561;8.156499634
6.8;137;7.131749695;10.7683493
6.6;140;8.156499634;9.184199402
6.3;142;10.7683493;7.599749634
6.1;145;9.184199402;11.12703278
6.1;144;7.599749634;13.54224969
6.1;142;11.12703278;15.32883276
6.1;141;13.54224969;13.660966
6.1;144;15.32883276;13.89051605
6.0;146;13.660966;17.04201599
6.0;149;13.89051605;15.91628278
6.0;149;17.04201599;12.73996625
6.1;149;15.91628278;11.00759949
6.1;151;12.73996625;8.30038324
6.2;150;11.00759949;7.028966431000001
6.4;148;8.30038324;7.357299622
6.5;147;7.028966431000001;8.1737995
6.4;147;7.357299622;10.16428302
6.2;146;8.1737995;10.46455121
6.1;146;10.16428302;11.51173279
6.0;146;10.46455121;12.39938281
6.0;146;11.51173279;10.48741583
5.9;146;12.39938281;9.522583008
6.1;145;10.48741583;12.13696613
6.4;145;9.522583008;14.0087995
7.5;144;12.13696613;16.27096582
7.5;143;14.0087995;13.70438306
7.6;141;16.27096582;11.64821613
7.6;140;13.70438306;16.55774902
6.8;144;11.64821613;17.04129871
5.9;148;16.55774902;13.50671619
5.1;152;17.04129871;11.90329944
4.2;210;13.50671619;8.608016296
3.3;267;11.90329944;4.2416831969999995
2.4;325;8.608016296;3.5877998960000004
2.3;310;4.2416831969999995;2.895716583
2.1;294;3.5877998960000004;2.0085832669999997
2.5;250;2.895716583;2.4449166719999997
2.4;248;2.0085832669999997;2.002666626
2.4;245;2.4449166719999997;1.916
2.3;243;2.002666626;2.043449982
2.2;225;1.916;2.644399902
2.0;208;2.043449982;2.217383316
1.9;190;2.644399902;2.166449997
1.9;165;2.217383316;2.114933304
2.0;140;2.166449997;1.9748320769999999
2.0;115;2.114933304;2.202449944
2.7;114;1.9748320769999999;2.47471666
3.4;112;2.202449944;2.3186166530000003
4.2;101;2.47471666;2.745699951
4.3;96;2.3186166530000003;3.9838486019999997
4.3;90;2.745699951;3.719249847
4.4;85;3.9838486019999997;3.0534999239999996
4.4;83;3.719249847;2.9146999819999997
4.5;81;3.0534999239999996;2.799333313
4.5;79;2.9146999819999997;3.12041658
4.2;81;2.799333313;3.0482332760000004
3.9;84;3.12041658;2.747
3.6;86;3.0482332760000004;2.521649979
3.7;88;2.747;2.378
3.9;89;2.521649979;2.378
4.5;82;2.378;2.24946666
4.4;85;2.378;2.33713327
4.2;88;2.24946666;2.198683319
4.1;91;2.33713327;1.7974499819999998
4.0;93;2.198683319;1.792499969
3.8;95;1.7974499819999998;1.821783325
3.7;97;1.792499969;1.6601666640000001
3.5;97;1.821783325;1.534
3.2;96;1.6601666640000001;1.464
3.0;96;1.534;1.236090897
2.8;98;1.464;1.3659999999999999
2.5;100;1.236090897;1.3659999999999999
2.3;133;1.3659999999999999;1.199
2.2;136;1.3659999999999999;1.124
2.1;139;1.199;1.124
2.0;142;1.124;1.124
2.3;146;1.124;1.124
2.6;149;1.124;1.124
2.9;153;1.124;1.124
3.1;154;1.124;1.1423333279999999
3.3;155;1.124;1.3641166530000002
3.5;156;1.1423333279999999;1.607100006
3.8;155;1.3641166530000002;1.651733307
4.0;155;1.607100006;1.640549995
4.1;152;1.651733307;2.06406662
4.3;151;1.640549995;2.0469999999999997
4.6;151;2.06406662;1.9055999909999999
4.8;150;2.0469999999999997;2.154599976
5.2;149;1.9055999909999999;2.461683319
5.5;149;2.154599976;2.7060332639999998
5.9;148;2.461683319;2.9453666380000003
6.0;148;2.7060332639999998;2.880133316
6.1;149;2.9453666380000003;3.235466614
6.2;149;2.880133316;3.9440332639999998
6.3;150;3.235466614;4.453366516
6.4;150;3.9440332639999998;5.0975998989999995
6.1;149;4.453366516;5.294983124
6.3;150;5.0975998989999995;5.066349762
6.4;151;5.294983124;5.920316528
6.6;152;5.066349762;7.813316467000001
6.6;155;5.920316528;9.180299622
6.7;159;7.813316467000001;11.22973285
6.7;162;9.180299622;11.14144952
6.9;162;11.22973285;10.88268274
7.0;161;11.14144952;10.5316496
7.2;161;10.88268274;11.68049927
7.3;161;10.5316496;13.39413269
7.3;161;11.68049927;11.55751636
7.7;179;13.39413269;10.98663287
6.6;186;11.55751636;10.79598273
5.4;193;10.98663287;12.22136615
4.3;200;10.79598273;10.56824969
3.6;236;12.22136615;7.319482849
3.0;271;10.56824969;6.897049743999999
2.3;307;7.319482849;5.000049698
3.0;309;6.897049743999999;4.541266464
3.7;312;5.000049698;3.6102498780000003
4.4;314;4.541266464;3.136133286
4.5;312;3.6102498780000003;2.533883293
4.6;309;3.136133286;2.34
4.4;329;2.533883293;2.732633209
4.0;327;2.34;3.448349854
3.6;326;2.732633209;4.759116333
3.2;324;3.448349854;5.038666473
3.5;316;4.759116333;8.28811615
3.7;308;5.038666473;5.1176166080000005
4.0;300;8.28811615;5.826266464
4.1;293;5.1176166080000005;5.964499725
4.1;285;5.826266464;5.033116486
4.2;278;5.964499725;4.199416519
4.4;271;5.033116486;9.367932739
4.7;263;4.199416519;7.056232941
6.1;245;9.367932739;7.6608498229999995
6.2;255;7.056232941;12.43953302
6.4;265;7.6608498229999995;16.08179901
6.5;275;12.43953302;6.100066452
6.5;269;16.08179901;13.22729932
6.6;264;6.100066452;14.54869928
6.6;258;13.22729932;12.35379962
6.4;251;14.54869928;5.142583098999999
6.1;243;12.35379962;4.592866516
5.9;236;5.142583098999999;3.7159832610000003
6.1;224;4.592866516;3.470599945
6.3;212;3.7159832610000003;11.13824957
4.9;217;3.470599945;7.2583830570000005
5.2;201;11.13824957;4.971499878
5.5;184;7.2583830570000005;5.713783081
5.8;168;4.971499878;9.198516205
6.5;164;5.713783081;9.909666077
