/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;YVIK-YtreVikna1-Sum-produksjon
17.4833;1020.1381;328.0690919;8.257114967;18.39932;1019.7431;332.7885394;7.0474438820000005;17.51064;1016.1381;328.46150589999996;7.808576119;17.17324;1017.5331;321.9440981;8.287020134;17.1957;1018.4481;326.55881669999997;6.912853222000001;31.41671558
17.4164;1019.70875;331.9530772;8.556510116;18.45596;1019.26875;334.910786;7.381943074;17.43936;1015.71375;330.40812;7.92073693;16.99746;1017.13875;323.5912567;8.19165857;17.18887;1018.01875;327.7319517;6.859012633;30.94871582
17.36392;1019.125;331.8845855;8.359758535;18.18228;1018.68;334.83986200000004;7.216158335;17.35024;1015.085;330.00576;7.694851922000001;17.0226;1016.465;324.32128289999997;7.849607517000001;17.09976;1017.305;327.3660934;6.513947674;36.72748169
17.5402;1018.53375;330.89034269999996;8.19929614;18.18423;1018.11875;331.23148060000005;7.037109245;17.4401;1014.54875;329.06004900000005;7.651869378;17.0729;1015.93375;324.7255993;7.783081871;17.1681;1016.75375;327.209292;6.5141450579999995;36.00846484
17.0353;1018.4519;328.671014;8.579353211;17.49673;1018.1169;332.40837860000005;7.49533608;16.795560000000002;1014.4919;326.7286134;7.911407549;16.524070000000002;1015.8919;322.49334930000003;8.042790071;16.5651;1016.6969;324.691806;6.853823702000001;32.98778149
16.25283;1018.38;326.6384654;8.368358152999999;16.55996;1018.14;331.15205289999994;7.45117293;15.91934;1014.405;325.8615733;8.024487421;15.698139999999999;1015.81;322.0404594;8.176126161000001;15.79287;1016.755;325.4397521;6.765299781;29.96979932
15.87905;1018.13125;326.13621889999996;7.378144515;16.005029999999998;1017.82125;328.4679221;6.911733749;15.46597;1014.10125;324.2531316;6.996386299;15.31802;1015.48125;320.2067702;7.203342292;15.4391;1016.37125;321.2225815;6.037352987;32.00181543
15.503079999999999;1018.1006;325.5170288;7.028363095;15.29214;1017.7806;323.2656447;6.084781886;15.0314;1014.0356;323.9663378;6.9950800179999995;14.942039999999999;1015.4506;320.19277430000005;7.395359741;15.06313;1016.3856;321.2095731;5.619855428999999;33.65224902
15.14688;1017.6925;325.77871539999995;7.215134973;14.725;1017.4925;324.8488289;6.102262382999999;14.6625;1013.7525;324.22824219999995;6.665878209;14.69375;1015.1925;321.34794480000005;6.932850865;14.774320000000001;1016.1175;321.9249188;5.217956492;37.42486426
14.767000000000001;1018.105;332.8794756;7.753814717999999;14.50283;1017.705;333.1838975;6.590496091;13.894429999999998;1014.005;331.1508203;7.2993711889999995;13.330470000000002;1015.455;326.09196539999994;7.63416068;14.266020000000001;1016.25;325.8913214;6.866700346;37.79379834
13.928370000000001;1017.78625;325.2711198;6.2969633;13.69595;1017.40625;324.9448775;6.139494564;13.3024;1013.71625;326.10731;6.586320421;12.90933;1015.19625;322.1066728;7.244699712;13.7765;1015.97125;320.59159910000005;6.555250216;36.3485144
