STORM-YVik1-Vindhast-25km delayed_2;STORM-YVik1-Vindhast-25km delayed_1;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km delayed_2;STORM-YVik1-Vindretn-25km delayed_1;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087 delayed_2;/arome_windvel_6491_1087 delayed_1;/arome_windvel_6491_1087;/arome_airtemp_6491_1087 delayed_2;/arome_airtemp_6491_1087 delayed_1;/arome_airtemp_6491_1087;/arome_windvel_6481_1056 delayed_2;/arome_windvel_6481_1056 delayed_1;/arome_windvel_6481_1056;DNMI_75410...........T0015A3-0120;/arome_windvel_6482_1114 delayed_2;/arome_windvel_6482_1114 delayed_1;/arome_windvel_6482_1114;DNMI_75220...........T0015A3-0120;/arome_windvel_6520_1098 delayed_2;/arome_windvel_6520_1098 delayed_1;/arome_windvel_6520_1098;DNMI_75550...........T0015A3-0120;antall_fungerende;YVIK-YtreVikna1-Sum-produksjon (2 hours before);YVIK-YtreVikna1-Sum-produksjon
9.1;9.0;9.4;244.0;242.0;235;13.89298463;13.71682371;13.69950101;7.41445;7.18997;6.9062;13.67594218;14.06439272;13.82668586;13.6;13.79978009;13.46775418;13.79751153;8.6;13.29336646;13.41318338;13.32067247;13.3;17;23.1981156;25.63199878
9.0;9.4;9.7;242.0;235.0;228;13.71682371;13.69950101;12.14970519;7.18997;6.9062;6.89248;14.06439272;13.82668586;11.89951477;9.0;13.46775418;13.79751153;12.29054428;6.8;13.41318338;13.32067247;12.54662624;13.7;17;27.78579883;22.94116565
9.4;9.7;10.1;235.0;228.0;225;13.69950101;12.14970519;11.56335506;6.9062;6.89248;7.25472;13.82668586;11.89951477;11.24915999;12.1;13.79751153;12.29054428;11.51932943;12.3;13.32067247;12.54662624;10.17363943;12.5;17;25.63199878;23.14603198
9.7;10.1;10.6;228.0;225.0;220;12.14970519;11.56335506;10.38114153;6.89248;7.25472;7.15182;11.89951477;11.24915999;13.99360178;10.7;12.29054428;11.51932943;11.61492197;7.4;12.54662624;10.17363943;10.14525479;10.6;17;22.94116565;12.7846496
10.1;10.6;11.0;225.0;220.0;214;11.56335506;10.38114153;10.76923189;7.25472;7.15182;6.07443;11.24915999;13.99360178;12.08216325;13.7;11.51932943;11.61492197;10.02461536;7.6;10.17363943;10.14525479;8.973173302000001;9.0;17;23.14603198;18.41653247
10.6;11.0;11.5;220.0;214.0;209;10.38114153;10.76923189;9.520572091;7.15182;6.07443;5.8506;13.99360178;12.08216325;10.185346699999998;13.0;11.61492197;10.02461536;8.791956156;7.4;10.14525479;8.973173302000001;10.10212774;12.1;17;12.7846496;27.67788208
11.0;11.5;11.4;214.0;209.0;210;10.76923189;9.520572091;9.87586428;6.07443;5.8506;5.6990300000000005;12.08216325;10.185346699999998;12.21452294;12.3;10.02461536;8.791956156;9.483996479;6.6;8.973173302000001;10.10212774;9.165684036;13.5;17;18.41653247;24.29181567
11.5;11.4;11.2;209.0;210.0;211;9.520572091;9.87586428;13.15714148;5.8506;5.6990300000000005;6.5558;10.185346699999998;12.21452294;14.39636857;9.9;8.791956156;9.483996479;14.61123227;7.1;10.10212774;9.165684036;12.70285797;13.7;17;27.67788208;27.42698254
11.4;11.2;11.1;210.0;211.0;212;9.87586428;13.15714148;12.64232805;5.6990300000000005;6.5558;5.91006;12.21452294;14.39636857;13.77434149;13.2;9.483996479;14.61123227;13.19679248;7.2;9.165684036;12.70285797;12.07970037;10.3;17;24.29181567;29.59589941
11.2;11.1;11.2;211.0;212.0;208;13.15714148;12.64232805;14.71523067;6.5558;5.91006;6.4399;14.39636857;13.77434149;15.75524447;7.8;14.61123227;13.19679248;14.5790066;6.5;12.70285797;12.07970037;13.96715637;15.7;17;27.42698254;28.57261523
11.1;11.2;11.4;212.0;208.0;204;12.64232805;14.71523067;17.43336678;5.91006;6.4399;6.7421;13.77434149;15.75524447;17.71363175;16.8;13.19679248;14.5790066;16.70724946;6.6;12.07970037;13.96715637;16.95516648;15.8;17;29.59589941;22.67531555
11.2;11.4;11.5;208.0;204.0;200;14.71523067;17.43336678;18.14781241;6.4399;6.7421;6.89083;15.75524447;17.71363175;18.43666591;18.6;14.5790066;16.70724946;17.76911725;6.6;13.96715637;16.95516648;16.97491023;12.6;17;28.57261523;25.63291528
11.4;11.5;12.4;204.0;200.0;202;17.43336678;18.14781241;17.5466976;6.7421;6.89083;6.2856;17.71363175;18.43666591;17.86342618;19.9;16.70724946;17.76911725;17.93529689;13.3;16.95516648;16.97491023;15.84188285;13.8;17;22.67531555;35.62449902
11.5;12.4;13.3;200.0;202.0;204;18.14781241;17.5466976;17.55659484;6.89083;6.2856;6.90383;18.43666591;17.86342618;17.28020881;19.1;17.76911725;17.93529689;17.67148552;7.7;16.97491023;15.84188285;16.79213985;16.1;17;25.63291528;34.34768164
12.4;13.3;12.7;202.0;204.0;230;17.5466976;17.55659484;17.17998581;6.2856;6.90383;6.8597399999999995;17.86342618;17.28020881;17.01531309;17.1;17.93529689;17.67148552;17.02357103;13.4;15.84188285;16.79213985;17.48900954;15.1;17;35.62449902;33.55483154
13.3;12.7;12.7;204.0;230.0;224;17.55659484;17.17998581;15.41793872;6.90383;6.8597399999999995;6.93014;17.28020881;17.01531309;15.46484531;15.7;17.67148552;17.02357103;15.27669487;3.9;16.79213985;17.48900954;15.5619781;13.7;17;34.34768164;28.19339868
12.7;12.7;12.6;230.0;224.0;218;17.17998581;15.41793872;15.40997371;6.8597399999999995;6.93014;6.7421;17.01531309;15.46484531;14.80303504;16.2;17.02357103;15.27669487;15.42795299;10.4;17.48900954;15.5619781;14.1668608;12.2;17;33.55483154;26.07614893
12.7;12.6;12.6;224.0;218.0;212;15.41793872;15.40997371;15.72669519;6.93014;6.7421;6.6514;15.46484531;14.80303504;12.73174328;15.7;15.27669487;15.42795299;14.07844446;7.2;15.5619781;14.1668608;13.71653608;12.5;17;28.19339868;34.5089314
12.6;12.6;11.9;218.0;212.0;207;15.40997371;15.72669519;12.83195051;6.7421;6.6514;3.27593;14.80303504;12.73174328;8.189028801000001;13.6;15.42795299;14.07844446;12.40110355;9.0;14.1668608;13.71653608;12.83837196;15.9;17;26.07614893;33.20991504
12.6;11.9;11.1;212.0;207.0;202;15.72669519;12.83195051;13.314755100000001;6.6514;3.27593;7.05032;12.73174328;8.189028801000001;13.23308751;13.0;14.07844446;12.40110355;11.54146306;7.4;13.71653608;12.83837196;10.87451646;15.3;17;34.5089314;30.94893213
11.9;11.1;10.4;207.0;202.0;197;12.83195051;13.314755100000001;13.10286713;3.27593;7.05032;6.417999999999999;8.189028801000001;13.23308751;12.91598865;11.5;12.40110355;11.54146306;12.38311843;5.2;12.83837196;10.87451646;12.20304084;14.9;17;33.20991504;29.05971509
11.1;10.4;9.9;202.0;197.0;183;13.314755100000001;13.10286713;12.35349814;7.05032;6.417999999999999;6.83495;13.23308751;12.91598865;13.24483555;12.2;11.54146306;12.38311843;11.41836399;5.6;10.87451646;12.20304084;11.21534406;13.9;17;30.94893213;24.32926526
10.4;9.9;9.5;197.0;183.0;169;13.10286713;12.35349814;12.97868386;6.417999999999999;6.83495;6.6608;12.91598865;13.24483555;13.70207973;15.3;12.38311843;11.41836399;12.35368066;4.9;12.20304084;11.21534406;11.49966644;13.0;17;29.05971509;22.33743201
9.9;9.5;9.0;183.0;169.0;155;12.35349814;12.97868386;13.34544757;6.83495;6.6608;6.12887;13.24483555;13.70207973;12.58809336;13.9;11.41836399;12.35368066;13.74221065;5.3;11.21534406;11.49966644;10.93760082;14.1;17;24.32926526;17.73471582
9.5;9.0;8.6;169.0;155.0;151;12.97868386;13.34544757;8.018516663;6.6608;6.12887;6.41177;13.70207973;12.58809336;10.60739709;11.7;12.35368066;13.74221065;8.475875117000001;5.2;11.49966644;10.93760082;9.41947313;13.6;17;22.33743201;14.61259949
9.0;8.6;8.2;155.0;151.0;148;13.34544757;8.018516663;11.19176556;6.12887;6.41177;6.9194;12.58809336;10.60739709;9.936147457999999;11.3;13.74221065;8.475875117000001;11.025292599999998;4.5;10.93760082;9.41947313;8.395965467;13.5;17;17.73471582;16.76348212
8.6;8.2;7.5;151.0;148.0;154;8.018516663;11.19176556;7.5261377860000005;6.41177;6.9194;7.10378;10.60739709;9.936147457999999;8.402775415;10.7;8.475875117000001;11.025292599999998;8.457195464;5.2;9.41947313;8.395965467;5.060066785;12.7;17;14.61259949;18.45854895
8.2;7.5;6.9;148.0;154.0;149;11.19176556;7.5261377860000005;8.728496113;6.9194;7.10378;6.54922;9.936147457999999;8.402775415;9.303341925;8.9;11.025292599999998;8.457195464;8.316961869;3.7;8.395965467;5.060066785;3.93699939;12.3;17;16.76348212;15.33499902
7.5;6.9;6.2;154.0;149.0;144;7.5261377860000005;8.728496113;8.46315653;7.10378;6.54922;6.10848;8.402775415;9.303341925;9.253860556000001;6.2;8.457195464;8.316961869;8.219821072;3.6;5.060066785;3.93699939;3.944431523;12.5;17;18.45854895;11.6086828
6.9;6.2;5.6;149.0;144.0;139;8.728496113;8.46315653;7.53108648;6.54922;6.10848;6.18966;9.303341925;9.253860556000001;7.212139851;7.1;8.316961869;8.219821072;8.106620513;3.6;3.93699939;3.944431523;5.173513917;11.0;17;15.33499902;7.342899719
6.2;5.6;5.1;144.0;139.0;131;8.46315653;7.53108648;6.622871121;6.10848;6.18966;5.9034;9.253860556000001;7.212139851;7.267736361;8.9;8.219821072;8.106620513;6.28447051;3.0;3.944431523;5.173513917;7.4973019139999995;7.7;17;11.6086828;4.793266449
5.6;5.1;4.6;139.0;131.0;122;7.53108648;6.622871121;6.319865247999999;6.18966;5.9034;5.9344;7.212139851;7.267736361;6.767399328;10.1;8.106620513;6.28447051;6.758244735;2.3;5.173513917;7.4973019139999995;6.265541796;7.2;17;7.342899719;4.084566589
5.1;4.6;4.1;131.0;122.0;114;6.622871121;6.319865247999999;6.281096437;5.9034;5.9344;4.5719;7.267736361;6.767399328;7.477866982999999;9.4;6.28447051;6.758244735;5.03545899;2.2;7.4973019139999995;6.265541796;6.301251669;6.1;17;4.793266449;4.060866608
4.6;4.1;4.3;122.0;114.0;111;6.319865247999999;6.281096437;5.7367389310000005;5.9344;4.5719;5.12695;6.767399328;7.477866982999999;6.43085889;8.6;6.758244735;5.03545899;6.166131267000001;2.4;6.265541796;6.301251669;6.785190911;4.5;17;4.084566589;3.4345665889999997
4.1;4.3;4.5;114.0;111.0;109;6.281096437;5.7367389310000005;6.607486273999999;4.5719;5.12695;5.4391;7.477866982999999;6.43085889;5.823707568;7.8;5.03545899;6.166131267000001;6.501834691;1.3;6.301251669;6.785190911;6.106007102;4.9;17;4.060866608;2.677866608
4.3;4.5;4.7;111.0;109.0;106;5.7367389310000005;6.607486273999999;6.090907443;5.12695;5.4391;5.3177;6.43085889;5.823707568;6.438879308;7.2;6.166131267000001;6.501834691;6.336094592999999;3.7;6.785190911;6.106007102;5.89648446;4.3;17;3.4345665889999997;2.8701499630000002
4.5;4.7;4.4;109.0;106.0;112;6.607486273999999;6.090907443;6.513779891;5.4391;5.3177;5.27554;5.823707568;6.438879308;6.702520166;6.8;6.501834691;6.336094592999999;6.734679506;3.5;6.106007102;5.89648446;5.841646122;5.2;17;2.677866608;3.760249908
4.7;4.4;4.1;106.0;112.0;118;6.090907443;6.513779891;6.749947357000001;5.3177;5.27554;5.30358;6.438879308;6.702520166;6.864391702000001;6.5;6.336094592999999;6.734679506;6.801332716;2.5;5.89648446;5.841646122;5.98981969;6.5;17;2.8701499630000002;4.371949829
4.4;4.1;3.7;112.0;118.0;108;6.513779891;6.749947357000001;6.56678418;5.27554;5.30358;5.23928;6.702520166;6.864391702000001;6.852163568;6.0;6.734679506;6.801332716;6.903406435;2.9;5.841646122;5.98981969;5.5976352579999995;6.7;17;3.760249908;3.772116608
4.1;3.7;3.6;118.0;108.0;119;6.749947357000001;6.56678418;6.087640405;5.30358;5.23928;5.36715;6.864391702000001;6.852163568;6.189066936000001;5.6;6.801332716;6.903406435;5.986495485;3.0;5.98981969;5.5976352579999995;5.301068431;3.7;17;4.371949829;3.686566498
3.7;3.6;3.6;108.0;119.0;130;6.56678418;6.087640405;5.215062327;5.23928;5.36715;5.2651;6.852163568;6.189066936000001;5.712457345;4.7;6.903406435;5.986495485;5.346658853;0.0;5.5976352579999995;5.301068431;4.527727793;2.9;17;3.772116608;3.957083252
3.6;3.6;3.5;119.0;130.0;141;6.087640405;5.215062327;4.340099969;5.36715;5.2651;4.97534;6.189066936000001;5.712457345;4.6844325069999995;3.8;5.986495485;5.346658853;4.465943814;1.1;5.301068431;4.527727793;4.087163865;2.2;17;3.686566498;3.6617666630000003
3.6;3.5;3.8;130.0;141.0;145;5.215062327;4.340099969;2.739524762;5.2651;4.97534;4.4172;5.712457345;4.6844325069999995;3.255054194;3.5;5.346658853;4.465943814;3.287950147;0.6;4.527727793;4.087163865;3.046543608;5.0;17;3.957083252;3.279833282
3.5;3.8;4.2;141.0;145.0;150;4.340099969;2.739524762;2.013212656;4.97534;4.4172;4.08553;4.6844325069999995;3.255054194;1.881781727;3.6;4.465943814;3.287950147;2.68845729;1.9;4.087163865;3.046543608;2.017696011;4.9;17;3.6617666630000003;3.249183258
3.8;4.2;4.5;145.0;150.0;154;2.739524762;2.013212656;2.014719253;4.4172;4.08553;4.0778;3.255054194;1.881781727;1.769890103;3.7;3.287950147;2.68845729;1.778649324;2.6;3.046543608;2.017696011;1.027776247;5.7;17;3.279833282;3.6652164610000004
4.2;4.5;4.6;150.0;154.0;151;2.013212656;2.014719253;3.125991013;4.08553;4.0778;4.06973;1.881781727;1.769890103;2.844927891;3.8;2.68845729;1.778649324;2.739321922;2.3;2.017696011;1.027776247;1.157469683;6.2;17;3.249183258;5.440783112
4.5;4.6;4.7;154.0;151.0;147;2.014719253;3.125991013;2.817400582;4.0778;4.06973;3.98785;1.769890103;2.844927891;2.6232042819999997;3.9;1.778649324;2.739321922;2.476579041;2.5;1.027776247;1.157469683;3.0703440210000004;6.6;17;3.6652164610000004;4.729199799
4.6;4.7;4.8;151.0;147.0;144;3.125991013;2.817400582;3.9284194360000004;4.06973;3.98785;3.51824;2.844927891;2.6232042819999997;3.169006515;4.0;2.739321922;2.476579041;3.001477852;2.6;1.157469683;3.0703440210000004;4.90786901;7.1;17;5.440783112;4.964566406
4.7;4.8;4.6;147.0;144.0;141;2.817400582;3.9284194360000004;4.256902381000001;3.98785;3.51824;3.5499;2.6232042819999997;3.169006515;5.133247835;4.7;2.476579041;3.001477852;3.610567075;2.8;3.0703440210000004;4.90786901;4.79601284;7.4;17;4.729199799;5.168283112
4.8;4.6;4.3;144.0;141.0;139;3.9284194360000004;4.256902381000001;4.799133112;3.51824;3.5499;3.7259800000000003;3.169006515;5.133247835;4.575767582;4.8;3.001477852;3.610567075;3.7617414730000003;3.0;4.90786901;4.79601284;5.368743567;7.5;17;4.964566406;5.227566345
4.6;4.3;4.6;141.0;139.0;142;4.256902381000001;4.799133112;5.243480736;3.5499;3.7259800000000003;3.9813;5.133247835;4.575767582;4.949869672;5.0;3.610567075;3.7617414730000003;4.145452898;1.6;4.79601284;5.368743567;5.211425605;6.7;17;5.168283112;4.5556165769999994
4.3;4.6;4.6;139.0;142.0;140;4.799133112;5.243480736;4.820886849;3.7259800000000003;3.9813;4.227;4.575767582;4.949869672;5.157828292;5.2;3.7617414730000003;4.145452898;4.261172056;2.2;5.368743567;5.211425605;4.47583831;5.2;17;5.227566345;3.803533295
4.6;4.6;4.7;142.0;140.0;138;5.243480736;4.820886849;4.566027194;3.9813;4.227;4.42248;4.949869672;5.157828292;4.65726222;4.6;4.145452898;4.261172056;4.215153964;2.1;5.211425605;4.47583831;4.521263466000001;5.1;17;4.5556165769999994;3.4276666110000003
4.6;4.7;4.7;140.0;138.0;136;4.820886849;4.566027194;4.979115545;4.227;4.42248;4.46108;5.157828292;4.65726222;4.610090015;4.8;4.261172056;4.215153964;4.034812215;2.3;4.47583831;4.521263466000001;4.054299361;3.7;17;3.803533295;2.892649963
4.7;4.7;4.3;138.0;136.0;131;4.566027194;4.979115545;5.331857041;4.42248;4.46108;4.3013;4.65726222;4.610090015;5.0668677330000005;4.9;4.215153964;4.034812215;3.906037378;2.3;4.521263466000001;4.054299361;3.889809868;3.9;17;3.4276666110000003;2.71
4.7;4.3;4.0;136.0;131.0;126;4.979115545;5.331857041;4.895045955;4.46108;4.3013;4.39498;4.610090015;5.0668677330000005;5.616168129;4.7;4.034812215;3.906037378;3.86409496;2.3;4.054299361;3.889809868;5.720344346;2.5;17;2.892649963;2.7638666689999996
4.3;4.0;3.6;131.0;126.0;121;5.331857041;4.895045955;3.307379175;4.3013;4.39498;4.8659300000000005;5.0668677330000005;5.616168129;4.396354744;4.5;3.906037378;3.86409496;3.3060974069999998;2.2;3.889809868;5.720344346;6.153841547000001;2.8;17;2.71;2.88006662
4.0;3.6;3.4;126.0;121.0;125;4.895045955;3.307379175;2.420009721;4.39498;4.8659300000000005;4.680630000000001;5.616168129;4.396354744;5.218186463;3.8;3.86409496;3.3060974069999998;4.273852152;2.4;5.720344346;6.153841547000001;6.712134184;1.5;17;2.7638666689999996;3.273799988
3.6;3.4;3.2;121.0;125.0;128;3.307379175;2.420009721;6.778458767;4.8659300000000005;4.680630000000001;3.6813;4.396354744;5.218186463;4.486862645;3.4;3.3060974069999998;4.273852152;6.378824591;1.6;6.153841547000001;6.712134184;5.023099811;2.4;17;2.88006662;3.152666656
3.4;3.2;3.0;125.0;128.0;132;2.420009721;6.778458767;6.155686527;4.680630000000001;3.6813;3.70822;5.218186463;4.486862645;6.232513227;2.7;4.273852152;6.378824591;5.806652364;0.0;6.712134184;5.023099811;5.988065664;0.9;17;3.273799988;2.883733322
3.2;3.0;3.1;128.0;132.0;137;6.778458767;6.155686527;6.653285426;3.6813;3.70822;3.5069199999999996;4.486862645;6.232513227;7.515912659;2.5;6.378824591;5.806652364;5.569375848;0.9;5.023099811;5.988065664;4.192730911;4.2;17;3.152666656;2.533
3.0;3.1;3.1;132.0;137.0;141;6.155686527;6.653285426;5.039322622;3.70822;3.5069199999999996;3.5951800000000005;6.232513227;7.515912659;6.511522685;2.6;5.806652364;5.569375848;4.968816638;0.7;5.988065664;4.192730911;3.636136371;4.9;17;2.883733322;2.533
3.1;3.1;3.9;137.0;141.0;146;6.653285426;5.039322622;3.9104783889999997;3.5069199999999996;3.5951800000000005;3.42996;7.515912659;6.511522685;4.899670766;3.0;5.569375848;4.968816638;4.896407051000001;0.8;4.192730911;3.636136371;2.261862034;5.3;17;2.533;2.533
3.1;3.9;4.0;141.0;146.0;147;5.039322622;3.9104783889999997;3.129668736;3.5951800000000005;3.42996;3.49154;6.511522685;4.899670766;3.998554252;3.7;4.968816638;4.896407051000001;3.458217574;0.9;3.636136371;2.261862034;2.884248315;5.6;17;2.533;2.533
3.9;4.0;4.2;146.0;147.0;148;3.9104783889999997;3.129668736;2.954492908;3.42996;3.49154;3.58285;4.899670766;3.998554252;3.28712401;2.7;4.896407051000001;3.458217574;3.0981318939999998;1.7;2.261862034;2.884248315;4.500663879;5.5;17;2.533;2.533
4.0;4.2;4.3;147.0;148.0;149;3.129668736;2.954492908;1.853155858;3.49154;3.58285;3.6856;3.998554252;3.28712401;2.0465588869999998;2.8;3.458217574;3.0981318939999998;2.098515697;1.2;2.884248315;4.500663879;3.9654427130000003;4.6;17;2.533;2.533
4.2;4.3;4.4;148.0;149.0;148;2.954492908;1.853155858;1.4892235480000002;3.58285;3.6856;3.8293699999999995;3.28712401;2.0465588869999998;1.7278906880000002;3.4;3.0981318939999998;2.098515697;1.5464703709999998;1.0;4.500663879;3.9654427130000003;3.564938807;4.6;17;2.533;2.533
4.3;4.4;4.6;149.0;148.0;146;1.853155858;1.4892235480000002;4.378889238;3.6856;3.8293699999999995;4.39016;2.0465588869999998;1.7278906880000002;2.542824199;4.0;2.098515697;1.5464703709999998;1.732702814;1.4;3.9654427130000003;3.564938807;3.617323217;4.1;17;2.533;2.533
4.4;4.6;4.7;148.0;146.0;145;1.4892235480000002;4.378889238;4.473266285;3.8293699999999995;4.39016;4.0381;1.7278906880000002;2.542824199;5.100774057;4.4;1.5464703709999998;1.732702814;3.380464796;2.0;3.564938807;3.617323217;2.587102006;3.2;17;2.533;2.467448273
4.6;4.7;4.6;146.0;145.0;144;4.378889238;4.473266285;3.2071629219999997;4.39016;4.0381;4.1188;2.542824199;5.100774057;3.671365413;4.5;1.732702814;3.380464796;2.548548012;1.4;3.617323217;2.587102006;1.577406944;5.6;17;2.533;2.15086203
4.7;4.6;4.5;145.0;144.0;144;4.473266285;3.2071629219999997;1.931352405;4.0381;4.1188;4.0808;5.100774057;3.671365413;2.728860721;3.9;3.380464796;2.548548012;2.707001069;1.5;2.587102006;1.577406944;0.987881482;6.1;17;2.467448273;2.278083313
4.6;4.5;4.4;144.0;144.0;143;3.2071629219999997;1.931352405;0.727743192;4.1188;4.0808;4.030480000000001;3.671365413;2.728860721;1.122211846;4.0;2.548548012;2.707001069;2.70355961;1.9;1.577406944;0.987881482;0.347143752;5.7;17;2.15086203;2.028516655
4.5;4.4;4.7;144.0;143.0;143;1.931352405;0.727743192;0.721499854;4.0808;4.030480000000001;3.9991;2.728860721;1.122211846;0.23538788600000002;4.4;2.707001069;2.70355961;2.420499373;2.7;0.987881482;0.347143752;2.612517221;5.7;17;2.278083313;2.261896439
4.4;4.7;5.0;143.0;143.0;144;0.727743192;0.721499854;1.004141081;4.030480000000001;3.9991;3.25637;1.122211846;0.23538788600000002;1.159124998;4.1;2.70355961;2.420499373;2.773560644;2.9;0.347143752;2.612517221;1.953860657;4.5;17;2.028516655;3.220199829
4.7;5.0;5.7;143.0;144.0;148;0.721499854;1.004141081;3.918781718;3.9991;3.25637;3.5035;0.23538788600000002;1.159124998;3.119975162;5.3;2.420499373;2.773560644;4.102151708;2.6;2.612517221;1.953860657;2.647809524;6.4;17;2.261896439;5.531633117999999
5.0;5.7;5.7;144.0;148.0;146;1.004141081;3.918781718;4.3054120419999995;3.25637;3.5035;3.52328;1.159124998;3.119975162;4.438644472;5.8;2.773560644;4.102151708;4.540859518;3.6;1.953860657;2.647809524;3.733592986;6.6;17;3.220199829;5.6168164670000005
5.7;5.7;5.7;148.0;146.0;145;3.918781718;4.3054120419999995;5.517815312000001;3.5035;3.52328;3.3411800000000005;3.119975162;4.438644472;4.642411996;6.1;4.102151708;4.540859518;5.263888874;2.8;2.647809524;3.733592986;6.4432396910000005;4.7;17;5.531633117999999;5.290666534
5.7;5.7;5.7;146.0;145.0;143;4.3054120419999995;5.517815312000001;5.604277088;3.52328;3.3411800000000005;3.2245;4.438644472;4.642411996;5.082894229;5.8;4.540859518;5.263888874;5.638551081;2.2;3.733592986;6.4432396910000005;7.347243497999999;4.2;17;5.6168164670000005;4.073183258
5.7;5.7;5.6;145.0;143.0;141;5.517815312000001;5.604277088;5.736664462999999;3.3411800000000005;3.2245;3.08776;4.642411996;5.082894229;5.52135805;6.3;5.263888874;5.638551081;5.19170464;3.0;6.4432396910000005;7.347243497999999;7.465084765;3.7;17;5.290666534;3.373099945
5.7;5.6;5.4;143.0;141.0;140;5.604277088;5.736664462999999;5.296234302;3.2245;3.08776;2.93435;5.082894229;5.52135805;5.28926608;5.6;5.638551081;5.19170464;4.332813625;3.0;7.347243497999999;7.465084765;7.422038049;3.5;17;4.073183258;2.9919166560000003
5.6;5.4;5.3;141.0;140.0;138;5.736664462999999;5.296234302;6.0238291539999995;3.08776;2.93435;2.42727;5.52135805;5.28926608;4.853170649;5.0;5.19170464;4.332813625;5.119033128;2.8;7.465084765;7.422038049;6.393189509;2.9;17;3.373099945;2.627833298
5.4;5.3;5.1;140.0;138.0;139;5.296234302;6.0238291539999995;5.83440945;2.93435;2.42727;2.51864;5.28926608;4.853170649;6.506760046;4.8;4.332813625;5.119033128;4.621725429;2.8;7.422038049;6.393189509;6.68505764;4.0;17;2.9919166560000003;2.772666595
5.3;5.1;5.0;138.0;139.0;139;6.0238291539999995;5.83440945;5.962190195;2.42727;2.51864;2.19778;4.853170649;6.506760046;5.904755576;4.9;5.119033128;4.621725429;5.956673205;2.6;6.393189509;6.68505764;6.261109824;5.1;17;2.627833298;4.41883316
5.1;5.0;4.8;139.0;139.0;140;5.83440945;5.962190195;6.099113172000001;2.51864;2.19778;1.99343;6.506760046;5.904755576;6.4596175229999995;4.8;4.621725429;5.956673205;5.869936722;2.0;6.68505764;6.261109824;5.184398222;4.8;17;2.772666595;5.041833191
5.0;4.8;4.5;139.0;140.0;137;5.962190195;6.099113172000001;6.070671739;2.19778;1.99343;1.87637;5.904755576;6.4596175229999995;6.713963825;3.8;5.956673205;5.869936722;5.634399896000001;3.1;6.261109824;5.184398222;3.866385171;5.2;17;4.41883316;4.258899887
4.8;4.5;4.2;140.0;137.0;133;6.099113172000001;6.070671739;4.702528595;1.99343;1.87637;1.86312;6.4596175229999995;6.713963825;5.576704609;3.3;5.869936722;5.634399896000001;4.908410042;1.9;5.184398222;3.866385171;2.726862479;4.1;17;5.041833191;3.834549988
4.5;4.2;4.4;137.0;133.0;144;6.070671739;4.702528595;4.08286382;1.87637;1.86312;1.61944;6.713963825;5.576704609;5.110671385;2.8;5.634399896000001;4.908410042;4.280342554;2.6;3.866385171;2.726862479;2.289837159;1.7;17;4.258899887;3.0987832789999996
4.2;4.4;4.4;133.0;144.0;143;4.702528595;4.08286382;2.762961342;1.86312;1.61944;1.6382700000000001;5.576704609;5.110671385;3.7457315660000003;2.7;4.908410042;4.280342554;2.902863006;2.9;2.726862479;2.289837159;2.217140266;2.5;17;3.834549988;2.537866653
4.4;4.4;4.5;144.0;143.0;143;4.08286382;2.762961342;2.528962832;1.61944;1.6382700000000001;1.7114;5.110671385;3.7457315660000003;3.273010831;2.3;4.280342554;2.902863006;2.135847782;1.6;2.289837159;2.217140266;7.310648839;4.8;17;3.0987832789999996;2.418666656
4.4;4.5;4.5;143.0;143.0;142;2.762961342;2.528962832;2.081931487;1.6382700000000001;1.7114;2.00573;3.7457315660000003;3.273010831;2.4262225180000003;2.4;2.902863006;2.135847782;1.511220115;1.3;2.217140266;7.310648839;6.479788194;4.8;17;2.537866653;2.457
4.5;4.5;4.4;143.0;142.0;143;2.528962832;2.081931487;5.864655086;1.7114;2.00573;2.5716200000000002;3.273010831;2.4262225180000003;3.016310495;2.6;2.135847782;1.511220115;0.28197189300000003;1.9;7.310648839;6.479788194;5.291137189;5.3;17;2.418666656;2.306799995
4.5;4.4;4.3;142.0;143.0;143;2.081931487;5.864655086;4.829648365;2.00573;2.5716200000000002;2.3816200000000003;2.4262225180000003;3.016310495;5.459391226;2.6;1.511220115;0.28197189300000003;1.5917367740000001;2.3;6.479788194;5.291137189;4.4636366999999995;3.3;17;2.457;2.347250008
4.4;4.3;4.2;143.0;143.0;144;5.864655086;4.829648365;3.693303597;2.5716200000000002;2.3816200000000003;1.92275;3.016310495;5.459391226;4.686607415;2.9;0.28197189300000003;1.5917367740000001;2.75304093;2.8;5.291137189;4.4636366999999995;5.189884742;3.0;17;2.306799995;2.383399994
4.3;4.2;4.3;143.0;144.0;144;4.829648365;3.693303597;3.155258945;2.3816200000000003;1.92275;1.8012299999999999;5.459391226;4.686607415;4.08527193;3.2;1.5917367740000001;2.75304093;1.9307923409999999;2.8;4.4636366999999995;5.189884742;4.173998403;3.6;17;2.347250008;2.417933258
4.2;4.3;4.4;144.0;144.0;143;3.693303597;3.155258945;2.108146043;1.92275;1.8012299999999999;1.751;4.686607415;4.08527193;2.860422479;3.8;2.75304093;1.9307923409999999;0.997901012;3.2;5.189884742;4.173998403;2.589828064;5.8;17;2.383399994;2.1461999659999997
