/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;YVIK-YtreVikna1-Sum-produksjon
10.05996;1017.13;287.69090930000004;11.94556213;16.48414923
9.8351;1017.0119;288.6999233;12.14734369;5.3119830630000004
10.006;1017.10875;288.66613;12.44554621;10.32108261
9.86733;1017.2975;285.0877852;12.46438912;5.755516357
9.64102;1017.3319;284.1496216;12.91290184;11.66089948
9.57485;1017.38625;284.6309679;13.64433578;6.470866425
9.8024;1017.73875;286.7044966;14.45103662;11.93103271
9.89785;1017.98375;289.1838089;14.75738333;22.89816602
10.02993;1018.10875;292.0198597;14.50631967;27.87986597
10.37026;1018.08125;291.5894499;14.59861363;30.81981519
10.801169999999999;1018.0131;293.1510588;14.62345484;32.74318213
11.20767;1017.96375;295.51942030000004;13.48148275;31.88121509
11.94155;1017.0956;294.8759997;13.62637168;34.98253101
12.02603;1017.145;298.3358333;13.71976487;29.39178247
12.09463;1016.8931;298.7253315;13.35227871;32.64409839
12.068019999999999;1016.77625;300.5693955;13.43714456;32.81089893
11.9064;1016.82125;302.3221524;13.63178452;30.21924902
11.72915;1017.0106;303.5225148;13.85327007;30.76671558
11.94155;1017.0956;304.9864521;13.75175257;31.64061499
12.02603;1017.145;305.7055785;14.23199866;32.521597899999996
12.09463;1016.8931;308.1294548;14.04706233;33.43333203
12.068019999999999;1016.77625;308.0093577;14.0280658;30.45128247
11.9064;1016.82125;308.2042722;13.85443707;30.19859863
11.72915;1017.0106;308.48745660000003;13.51440614;31.626298100000003
10.795069999999999;1017.1956;307.95591349999995;13.14203053;27.65324902
10.8151;1017.2856;310.4344984;13.40601559;32.14461548
10.7648;1017.2369;314.6429203;12.91148529;33.93029834
10.85586;1017.32625;321.4311271;12.33171376;33.74091479
10.829;1017.41375;321.19059120000003;12.2270487;33.20316553
10.7748;1017.4819;322.9854707;11.95652569;27.02589929
10.96304;1017.4581;325.1712727;11.87985631;26.63793237
10.8788;1017.295;327.248045;11.69781874;29.42489868
10.965;1017.5375;331.14111560000003;11.33500012;32.27053223
11.088280000000001;1017.41;336.8322398;10.45440829;34.76546509
11.3151;1017.69125;336.4791597;9.609518035;32.27286621
11.67056;1017.68625;335.1709563;9.213214378;32.02118213
12.02017;1017.7506;332.8472744;8.28481667;29.44533185
12.4252;1017.67375;334.74338680000005;7.639814566;30.09321533
12.82217;1017.2856;335.4450085;7.773257346;30.28663208
13.117820000000002;1017.56375;337.8278603;7.688467892999999;28.45456555
13.20815;1017.61375;341.86577589999996;7.035402528;26.09373218
13.29507;1017.505;340.3928772;7.142075963;24.19834875
13.29604;1017.6625;339.03533680000004;6.891086152000001;28.93369873
13.192770000000001;1018.0325;348.88936010000003;6.636325339;26.76644873
13.01016;1018.1094;351.2898944;6.176963935;28.96148193
13.1686;1018.00375;341.6161055;5.914297962999999;30.51193188
13.115379999999998;1018.19375;356.4065475;5.758155926000001;25.82726587
13.0922;1018.4375;352.282879;6.1169333439999996;24.58758228
12.91152;1018.6194;346.0547837;8.587745064;25.1371991
12.780660000000001;1018.5531;340.8391752;9.005646228;24.11284839
12.6569;1018.3244;341.33885710000004;8.452621486;24.69566565
12.663;1018.4925;342.46698250000003;8.129991918;25.65788196
12.67202;1018.4925;339.29585430000003;7.569520764;22.65914893
12.6752;1018.4706;328.8025588;8.054016283;19.98134875
12.718160000000001;1018.58875;336.1414256;7.875650835;18.50018213
12.83975;1019.0906;346.7968894;7.32316382;25.97743237
12.97964;1019.49375;359.2932142;5.997850942;28.27204907
12.9252;1019.8875;3.573243583;5.128831746;26.73144946
12.9142;1020.22;357.6763124;4.949476865;27.34676587
13.01626;1020.5056;354.7012607;5.050756243;23.62199939
12.90933;1020.59625;342.9380149;4.327995487;15.43278259
12.870999999999999;1020.90125;340.9288113;5.1277771880000005;11.18423285
13.08462;1021.19125;349.6000321;5.263623764;8.205199646
13.2123;1021.54625;343.23750060000003;4.66285172;7.85366629
13.3334;1021.8356;340.46958839999996;5.073932467;6.137766251
13.505999999999998;1022.2156;342.59162599999996;5.29138328;5.259099915
13.60537;1022.57;344.1968883;5.230501599;5.32208316
13.5541;1022.7656;359.1106607;3.576660853;5.2789664919999995
13.370999999999999;1022.9881;26.22365736;1.860550285;10.05861627
13.215;1023.2106;48.48345094;0.98600462;11.69861609
13.146629999999998;1023.4475;1.012248925;0.529088569;11.07849933
13.2548;1023.75875;274.75883430000005;0.41246407799999996;14.11221625
13.4667;1022.625;301.4074432;1.13598436;16.22096588
13.3566;1022.84875;336.03527660000003;1.7460044769999998;13.36849933
13.24575;1022.94875;12.38596462;1.946838454;17.83371606
13.1625;1023.1506;72.65470013;1.9710210190000002;8.917732971
13.140279999999999;1023.1175;281.5680972;1.819706082;6.080616425
13.0944;1023.31875;293.6207441;1.897755369;8.156999634
12.74526;1024.48375;42.90999722;0.6699055110000001;6.319883148
12.68057;1024.5744;329.2674996;1.194919694;4.96864975
12.74233;1025.0994;340.19351439999997;2.261817235;6.235683044
12.771139999999999;1025.6894;342.29042589999995;2.183258153;6.029299743999999
12.75186;1026.1506;10.67915413;2.140988923;5.661483092999999
12.7599;1026.44375;15.20943327;1.503846665;3.444299881
12.787;1026.995;346.5766889;1.920197496;2.901333328
12.71084;1027.3431;329.96257310000004;2.027802151;2.795
12.6664;1027.40625;324.8683793;2.571828128;2.636
12.67178;1027.57;317.8552966;2.420723131;2.636
12.65493;1027.8325;309.4108931;1.8054151440000001;2.636
12.62075;1028.25875;85.31070518;1.5832415180000001;2.670999996
12.54067;1028.0694;65.62196114;2.79000242;3.020699982
12.52236;1028.0369;67.85436171;3.869518357;4.393433228
12.5353;1027.8744;83.47998922;5.272376872;7.677132935
12.6786;1028.06125;272.53359489999997;5.576120803999999;8.790199553999999
12.9767;1027.9544;276.4966127;5.7564702070000004;11.5866994
13.073139999999999;1027.52;280.58739160000005;5.929949313;13.12699927
13.0839;1027.5419;300.81287339999994;6.083750328;13.71679919
13.12295;1027.24875;319.50083060000003;6.729402287;11.5871496
13.08804;1027.0825;317.8156106;6.581877496000001;19.79703223
13.0917;1026.8325;311.3117401;6.194141276;16.75553259
13.12783;1026.6669;308.9438171;6.178000695;18.8904657
13.14175;1026.5419;325.6684332;6.351737879;14.64284967
12.917869999999999;1027.0069;351.9782763;6.130026397999999;19.20244922
13.00137;1027.2406;3.131270916;6.728786535;18.08856561
12.970360000000001;1027.64875;5.059503945;5.909333554;18.08151563
12.910060000000001;1027.94875;0.7539673000000001;5.10746621;26.68971558
12.93716;1028.2556;357.25335060000003;5.53391101;26.03791504
12.9806;1028.61625;3.443176704;4.984104042;15.95663232
13.1664;1029.205;9.109533349;3.9913253810000002;11.81278271
13.17666;1029.57;1.405000765;2.9841906860000003;8.278599731
13.1874;1029.2519;356.65189080000005;2.133812039;9.198716064
13.1874;1029.435;359.0595702;0.5162076329999999;13.32666614
13.165920000000002;1029.9094;72.99240776;0.8908181359999999;11.72933264
13.16787;1030.2925;78.97651962;2.468524377;12.25343274
13.27334;1030.6644;78.3123823;2.849554927;13.59901611
13.2599;1030.45375;83.93714193;3.720802158;9.130282897999999
13.45205;1030.57875;89.51016325;4.4629640980000005;8.370132935
13.774070000000002;1031.02375;283.5225591;4.045636518;9.834132935
14.00796;1030.9219;304.09020610000005;4.178885441;12.20746613
13.97476;1030.98625;319.42909860000003;4.87589999;15.861599300000002
13.78726;1031.50625;324.7937911;4.91365358;15.45422314
13.7316;1031.5175;323.31593780000003;4.399761263;19.03414929
13.6537;1031.2881;320.7285597;3.7211607669999998;10.39813287
13.6127;1031.6069;320.6869982;4.081840954;9.976949524
13.5702;1031.8294;317.78955310000003;3.508810558;11.411316099999999
13.47207;1032.12375;314.62545489999997;2.983565612;14.12644958
13.347560000000001;1032.55375;317.46128960000004;3.074947438;9.312616333
13.31265;1032.93875;325.94275600000003;3.533863218;6.218033157000001
13.33755;1033.16125;336.3484552;3.7116093410000004;5.760483123999999
13.3871;1033.3594;345.9629893;3.593495255;5.263864227
13.423;1033.3106;345.7419228;3.778609846;
13.46255;1033.5275;347.87964569999997;3.730725695;
13.19082;1032.9556;317.4652779;4.163480971;7.510199646
13.18325;1033.1056;305.8195439;4.018983505;7.429282959
13.222560000000001;1033.205;292.0963385;3.722405867;7.2166162410000005
13.282620000000001;1033.4531;273.51834180000003;3.524556871;5.790049652
13.299220000000002;1033.35625;86.17968653;4.5297187480000005;7.8782161870000005
13.313870000000001;1033.615;271.7624977;4.982765017;11.25293243
14.334129999999998;1031.9225;288.02993030000005;5.972477753;14.73946594
14.4423;1031.40375;295.7481775;6.795736719;17.4274657
14.510639999999999;1031.3244;307.5953708;7.562520817;19.10859924
14.47695;1031.1381;316.28070410000004;7.896399765;23.89349927
14.461570000000002;1030.9781;321.83428349999997;9.081514586;28.97466553
14.13125;1031.0006;323.5456443;9.630084669;31.22999854
13.83804;1031.08875;328.1858608;9.243445344;31.89828198
13.587060000000001;1030.75375;334.3704785;9.120130704;36.29624854
13.5397;1031.0344;347.8591216;9.808407402;35.5803147
13.558;1031.44125;2.530177498;8.904905314;26.64451587
13.5624;1031.7569;10.85029965;8.173477395;24.89814868
13.38345;1032.2969;22.40857856;6.9413505429999995;19.8500658
13.0248;1033.0931;16.36402008;6.102308901000001;17.34611707
13.037;1033.5756;11.55085253;5.596412466;16.7506156
13.10244;1033.6531;11.80049614;5.624371312;19.14274902
13.07925;1033.94625;2.831379622;5.443865288;23.0260824
13.018460000000001;1034.5369;4.207037703;5.584089476;25.882032100000004
12.9518;1034.47625;4.129678446000001;4.632162179;17.570998899999996
12.9142;1034.515;351.6797987;4.389298612;21.4889491
12.9025;1034.5831;343.4899333;3.98197818;15.60631604
12.92275;1034.81875;332.1533493;2.9870219089999996;12.73364957
12.9484;1034.86625;310.4716307;2.484784174;4.950533112
12.9269;1034.88375;281.3374733;2.969977877;5.553749756
13.0275;1034.8794;280.57378430000006;3.1536620330000003;5.635416382000001
13.1813;1034.9881;287.47992880000004;3.396572121;7.797299682999999
13.3527;1034.9406;320.78711960000004;2.9681101180000002;12.18469916
13.3102;1034.7994;339.9378641;2.606198301;16.95633228
13.27847;1035.14625;350.7512713;2.162889002;17.90993286
13.271629999999998;1035.1331;340.28933689999997;2.018109702;13.08201624
13.31265;1035.0119;333.2044396;2.57637893;13.8982995
13.32046;1035.2475;333.5451327;4.406111494;17.29826611
13.33486;1034.87;341.70627210000004;4.806229591;7.939749634
13.238179999999998;1035.0675;345.4578333;5.345461556;8.603366211
13.1354;1035.1194;352.6732031;5.110993337;6.835083191
13.06436;1035.13;346.2362629;5.140115638;9.316733032
13.04043;1035.03625;336.012233;5.095414767;12.78643304
12.944239999999999;1035.7269;341.2101613;5.507946294;14.33984906
13.01016;1036.02375;340.6954874;5.9201598760000005;13.96944934
12.938130000000001;1035.8806;343.5346207;5.392495922999999;14.80591595
12.93398;1035.82;340.80208460000006;5.133651614;14.74610602
12.9025;1035.70125;333.6235775;4.799856745;15.38041602
12.98623;1035.4169;325.03387139999995;5.397867826000001;12.93984961
13.0453;1035.51625;316.3361107;5.233845687;15.909232300000001
13.1713;1035.0194;314.3236678;5.066617934;16.34413281
13.43105;1034.6594;314.8835646;5.288464587;17.90043219
13.5973;1034.50125;311.7460853;4.877353718999999;12.50819934
13.82925;1034.29375;313.5272434;5.063443029;15.1164491
13.988920000000002;1034.0706;313.3265545;5.923945156;20.71596533
13.0453;1035.51625;309.9618343;5.888511757000001;27.20504932
13.1713;1035.0194;306.5230687;6.464965686;15.23281598
13.43105;1034.6594;306.4224783;6.96467559;13.41769934
13.5973;1034.50125;314.5118152;7.089575792000001;19.63586572
13.82925;1034.29375;323.6907566;6.87286028;18.70524878
13.988920000000002;1034.0706;327.9677794;6.580458827;32.49296582
13.59048;1033.5406;334.8339538;7.795440771;25.45299878
13.542629999999999;1033.4694;336.24391760000003;8.030294537;19.29828284
13.45938;1033.1206;334.16044189999997;7.970337351;9.892827271
13.43154;1032.79125;335.96222400000005;7.96748935;17.805631899999998
13.3798;1032.46625;335.72028650000004;8.155528257;18.45089917
13.321439999999999;1032.2906;337.3219344;8.063728676;26.90376538
13.27578;1032.2269;335.3574481;8.420960249;31.97799829
13.2162;1031.8094;332.15025539999993;8.377832838;36.26741455
13.20938;1031.675;324.657285;8.453972707;37.14918188
13.2931;1031.4781;325.0606723;8.49672808;34.04541479
13.42324;1031.30375;320.895382;8.463794805;37.08889844
13.67593;1031.00625;329.5287617;8.745072995;34.30568188
13.88296;1030.4969;321.11682210000004;9.165100315;33.50311548
13.999170000000001;1029.6556;330.59440739999997;9.437605501;30.62864917
14.207670000000002;1029.8494;335.99060049999997;10.06202203;36.10009863
14.250879999999999;1029.64;342.3087744;9.645729548;36.0703479
14.23086;1029.4831;340.8897347;9.218319057;31.69714917
14.162;1029.4619;342.2827878;9.046892153;36.69203174
14.1598;1029.5744;347.2252552;9.072520877;34.69223193
13.9689;1029.585;348.5810213;9.039803036;29.05411597
13.84878;1029.30875;349.3352217;9.484791203;36.09584814
13.74673;1029.5369;348.9277037;9.622738134;35.22556470000001
13.601460000000001;1029.72625;345.26645210000004;9.17298072;35.564798100000004
13.46865;1029.5181;342.5634681;8.640186172;36.78146484
13.2123;1029.1631;338.739156;8.894542152;31.97943213
13.16177;1028.605;339.31730110000007;8.551198558;28.86738208
13.236229999999999;1028.4331;346.0822683;9.131352422;30.55673181
13.305079999999998;1028.2356;350.59171760000004;9.31133098;32.30439929
13.339260000000001;1027.7594;351.43795639999996;9.636139598;33.04284839
13.365620000000002;1027.6594;351.3730082;9.63829434;32.82613208
13.4506;1027.88375;347.89601760000005;10.07283047;36.66259839
13.434470000000001;1027.4944;342.4013192;10.0362482;29.47866553
13.396139999999999;1027.5731;338.62998619999996;10.22418712;33.90461523
13.43813;1027.1025;337.88390019999997;11.07180884;34.50649829
13.5021;1026.6294;337.809715;10.69191236;31.13706567
13.684470000000001;1026.195;342.22351339999994;11.13875024;34.54784937
13.98647;1025.7325;338.8503858;11.49414704;35.22023242
14.055320000000002;1025.1256;336.26381860000004;11.53706241;35.13524805
14.18105;1025.0775;336.3162795;11.70792101;36.31121411
14.238179999999998;1024.8394;335.5713308;11.48371658;36.90359741
14.246479999999998;1024.4831;333.33060489999997;11.65315656;36.69948193
14.21865;1024.075;328.9853823;11.84993455;33.91559863
13.98647;1025.7325;330.5980397;12.77429882;35.76461499
14.055320000000002;1025.1256;331.98138;13.45221065;36.97118115
14.18105;1025.0775;332.0390608;14.18883042;36.37029834
14.238179999999998;1024.8394;333.2147688;14.48616321;35.53498193
14.246479999999998;1024.4831;331.644633;14.80932542;29.49853223
14.21865;1024.075;330.5854424;15.19400677;35.30243188
12.85;1020.6694;334.3318794;15.13233667;37.26336523
12.78872;1020.1994;332.9044237;15.26387524;37.80396582
12.67104;1019.8956;334.0782376;15.09049327;36.67569775
12.63418;1019.18625;334.38036739999995;15.49385874;37.55099854
12.6901;1018.5019;333.4581914;15.15297528;38.22679736
12.792869999999999;1018.2919;335.82656710000003;14.63278561;38.02416626
13.0746;1018.0056;340.104966;14.52969681;37.62264746
13.04922;1018.0019;337.2479653;14.23830915;36.39898193
13.051169999999999;1017.96375;336.8797531;13.80406596;37.54006592
13.12563;1017.99625;341.3818013;13.99366156;37.25326514
13.28555;1018.4275;344.4045367;13.49729951;35.84039893
13.401760000000001;1018.7556;346.6233932;13.32374772;37.39953271
13.328029999999998;1018.8031;345.3687086;14.25802948;38.17356494
13.43545;1018.58625;342.7193586;13.46641453;38.24931592
13.44863;1018.9731;342.20320350000003;12.44019193;38.14781592
13.463529999999999;1019.2444;343.9494552;11.15474236;37.85753223
13.4584;1019.3119;341.13345319999996;10.06985688;34.57873145
13.486229999999999;1019.1481;337.3089477;10.18867859;33.02891553
13.49966;1019.345;340.9742288;10.09047611;36.92401563
13.435939999999999;1019.4569;337.208934;9.733286297000001;35.94584814
13.31265;1019.1919;335.7786387;9.91568421;36.04729736
13.18984;1019.1056;335.3527932;10.2888479;37.32056445
13.09634;1018.8506;337.5703231;10.51896841;30.52371582
13.05483;1018.69375;338.415936;10.81238607;35.32278198
13.00845;1018.1431;341.0190919;12.37519435;36.9875498
12.97012;1018.1194;341.3104443;12.71120002;34.91189917
12.91738;1018.1556;341.7502237;12.67576401;36.04823193
12.87393;1017.9206;342.5425394;12.61662647;37.23888184
12.78164;1017.55625;340.5727422;12.60826871;35.8365813
12.65762;1017.07125;338.34388739999997;13.30080654;36.14299756
12.43496;1016.6631;336.0298065;13.64952169;36.87449756
12.13638;1016.1931;333.0250143;13.7653614;38.09623047
11.94717;1015.5075;333.51063480000005;13.89949542;38.10319824
12.01333;1014.9175;335.13944810000004;13.51270568;37.99243164
12.31997;1014.5056;338.0920215;13.52846229;36.9687312
12.70107;1013.99125;337.95410289999995;13.54545131;37.243714600000004
12.9562;1013.21;341.4375597;13.04387092;37.28138062
13.1266;1012.64875;344.17056260000004;13.17239281;36.95926416
12.64077;1012.5319;347.54090289999994;15.11849135;37.34229858
12.5651;1011.9481;343.3895992;15.091814900000001;37.96764844
12.43252;1010.9025;342.2404993;14.62706327;37.51589844
12.55874;1009.9456;339.24227189999993;14.31340941;36.66488062
12.87808;1008.60375;332.7069494;13.87701212;37.69516431
12.88125;1007.1094;333.01179110000004;14.1118381;37.56241406
12.9147;1005.9944;329.89921519999996;14.49136329;36.99613135
12.84;1004.7844;326.4331094;15.08456337;38.34293213
12.77725;1003.2294;321.56203450000004;15.72919425;37.59139771
12.78115;1001.9725;323.0122086;15.94726396;37.50334766
12.54702;1000.1419;322.76940410000003;16.97175591;36.23836426
12.58755;998.9175;324.3112192;16.97857642;35.89524805
12.7372;997.66125;323.0374111;16.63652477;35.74843115
12.83462;996.4956;325.6008807;16.28563173;36.59353223
12.86196;995.2225;326.9009438;15.88440588;37.83316406
12.6354;994.2625;329.77279780000003;16.633779;38.1232981
12.450339999999999;992.7544;328.0318477;18.38840874;38.67153027
12.4369;992.0894;326.3304448;18.45339816;36.65786499
12.52212;991.31125;325.3978291;18.56731895;35.97673047
12.66543;990.9031;328.2078293;18.67882176;34.00164844
12.754539999999999;990.9906;331.8412924;18.35673349;33.04256543
12.46035;991.1694;336.06223339999997;17.64253668;36.75638135
12.27505;990.5269;338.0294257;16.18854276;37.68558203
12.29067;990.3781;340.9410181;14.34593308;38.47116602
12.2853;990.4069;335.57140319999996;13.40648816;37.91393164
12.255519999999999;990.05125;328.6632067;13.08543657;37.09716455
12.1464;989.47625;323.8103158;12.06928471;36.91241504
12.26553;988.745;317.62486960000007;11.16645254;30.19534888
12.3583;987.65375;312.55922030000005;10.5306924;35.4131814
12.3705;987.2675;306.1815131;9.907171842;35.50994751
12.4557;986.4994;313.5314581;9.942993071;34.72723169
12.42422;985.99875;317.5542622;10.42858045;37.19166431
12.4484;985.8331;318.625829;10.20819065;36.66329858
12.5419;985.47625;325.4719062;10.12925116;32.37524854
12.7106;985.3556;324.6080492;9.03260621;32.7827312
12.6498;985.01125;322.14496549999996;8.77505187;33.22038232
12.649560000000001;985.2944;321.8509939;8.943841088;31.31203223
12.63003;985.1969;322.6833145;8.847489596;25.98853235
12.574119999999999;985.10125;328.56191129999996;8.36134367;23.31818237
12.545069999999999;984.9106;332.3555327;7.856974227;16.51493274
12.50845;984.955;333.528444;7.804154976;12.9464826
12.49478;985.1594;332.4947777;7.205733065;23.88228223
12.7189;985.3919;10.315149900000002;5.826827485;17.50929895
12.52603;985.9594;52.719279500000006;4.988157105;19.58816541
12.42837;986.49;41.25216046;4.443874148;14.93773267
12.30508;986.7594;35.09671805;3.940661889;10.64969946
12.28872;987.0369;29.82659371;4.496491888;6.035599701000001
12.2631;986.8644;31.60147595;4.2862869660000005;2.958833237
12.21572;987.545;43.02968362;3.594074838;2.8182333369999997
12.2372;987.8844;33.7092887;3.2255482630000003;2.821
12.1879;987.7844;21.23624205;2.434949241;2.821
12.18276;987.7994;4.489670174;1.5511101390000002;2.821
12.0922;988.07875;25.85279204;1.981703165;2.821
12.089260000000001;987.97;314.4575362;3.0329158560000002;2.821
12.068019999999999;988.0594;341.2357751;5.123925099999999;2.821
12.166160000000001;987.725;348.9077576;5.214881656;2.863733261
11.78262;987.3;336.6205273;6.374494677;4.454866455
11.6227;986.565;327.0225872;8.272907314;7.844016327
12.019919999999999;987.1575;343.5506062;5.7599609560000005;7.704599547999999
11.93105;987.0019;61.86416819;5.894880014;5.659299744
11.6537;986.8294;74.12275921;5.616355652999999;6.975516388
11.3173;986.66;82.60873568;7.974354102;8.285016235
11.00698;986.56625;77.91999025;8.167568693;4.29301651
11.00356;986.1725;82.03392683;10.019798;2.94916655
11.1498;985.96125;270.1037836;7.512551325;2.896533279
10.7953;986.05375;292.004974;6.242798574;3.1935332639999996
10.4855;986.375;270.836785;13.37711062;3.9024831389999997
10.12197;986.76375;272.982581;11.12596023;7.361116211000001
10.05874;986.965;276.2715607;10.06726254;13.40738312
10.08608;987.4125;277.9132521;9.749761677;18.26323267
10.60903;987.9875;280.275817;7.523544511;20.37646606
10.8937;988.39625;277.52183610000003;7.571838637000001;18.03201569
10.9579;988.4844;276.3958619;8.294815202999999;13.83876605
10.85952;988.6031;271.82681349999996;8.447412388;11.20731601
10.87124;988.6925;272.87946789999995;8.156010591;10.43488293
10.80483;988.94125;281.1893913;9.007361008;8.020666198999999
10.7311;988.8475;289.0877555;9.067603555;8.894249451
10.85;989.31;291.6741836;8.618060854;8.958899597
10.8202;989.4294;291.5617622;9.280015325;10.95591602
10.80532;989.7931;293.7009787;9.900073508;8.537749573
10.73086;990.11;293.4473325;9.438164907;6.875532959
10.63516;990.2169;289.5814915;9.921513114;8.279916382
10.68667;990.2331;289.93049260000004;9.85587442;10.49398285
10.63418;990.2975;289.7281249;10.064642599999999;11.26849988
10.56826;990.1756;289.4444785;10.28591407;17.12539917
10.54604;990.3394;288.2464246;10.10301402;14.65964966
10.46182;990.4919;289.0946659;9.21479375;11.51349939
10.40493;990.3644;290.09033289999996;8.486476971;11.7809328
10.61318;990.6981;292.2280022;7.131019749;14.71079926
10.6;990.795;296.8501776;7.188361887999999;14.57253259
10.47524;991.19;305.80494510000005;6.668662291;12.70124939
10.5319;991.7231;305.46735939999996;6.2235205670000004;7.38091629
10.49282;991.8381;316.3286942;7.659043972;8.437749695
10.26675;992.13;316.61789260000006;7.013226776000001;6.395083099
10.71743;992.39125;313.9996672;6.361469695;4.864949692
10.9025;993.09875;318.5859136;6.500568846;4.000599823
10.8932;993.35875;327.6061965;6.33810535;2.654416641
11.25503;993.9119;344.12418560000003;6.593174324;2.2056833190000003
10.91274;994.6144;350.52580489999997;7.396327827;1.96681665
10.765039999999999;995.305;8.122857601;10.01028046;2.16331665
11.37637;996.03375;7.695565457000001;9.862523155;2.401316635
11.21597;996.88875;8.190255505;9.82574292;6.101699707000001
11.25137;997.5925;7.404090699;9.657304952999999;9.731166137999999
11.2338;998.24875;6.974419736000001;9.101250041;10.55838251
11.30312;999.16;357.03661360000007;9.695979707000001;9.825832947
11.32437;1000.0581;356.6243065;10.48651818;8.033949646
11.37246;1000.57625;349.8776642;9.588145973;17.7284325
11.32852;1001.5444;341.88558;9.738862244;17.83838232
11.0773;1001.54125;349.19268470000003;10.27495561;20.75858258
10.80386;1002.3875;345.82300089999995;10.77972605;20.65221564
10.6271;1002.89125;337.96248330000003;11.22066403;17.59948267
10.17715;1003.1306;341.54373599999997;12.36507009;18.12739929
10.019680000000001;1003.8031;337.157588;12.57987066;21.05273206
9.44717;1004.4094;334.5277593;12.41120456;22.02496558
9.04702;1005.13125;331.81405639999997;11.62419332;24.83549866
8.79238;1005.37125;327.2711706;11.28949532;29.08428223
8.5309;1005.8975;326.1205582;10.64522702;29.43753223
8.3732;1006.37625;325.0270474;10.01389369;20.75138245
8.396139999999999;1006.0556;318.6184422;9.614561217;19.82938245
8.1647;1006.2969;314.75519049999997;10.05465127;16.04954907
8.27285;1005.76875;312.3273307;8.597867209;12.54036627
8.4391;1005.5581;298.3386542;9.202197024;11.5341994
8.47915;1005.0069;290.8882564;10.03524999;7.501017059
8.412;1004.415;284.1482099;11.01246452;11.15718301
8.4047;1003.59125;279.3125698;11.69875885;13.78614917
8.4357;1002.80125;271.19577000000004;11.57989379;14.765832699999999
8.4872;1001.6906;89.20649987;13.212922099999998;16.04704919
7.905660000000001;1000.52625;294.4135058;16.43116715;20.95384924
7.7845699999999995;999.06125;78.24634923;12.90966037;22.48514905
7.07827;998.53;288.86713039999995;9.9408063;10.4026662
9.1088;996.99;292.61258819999995;14.97733739;12.16973273
8.517719999999999;996.4556;312.7362953;13.23265412;16.91734943
6.8548800000000005;995.9619;311.7264394;16.27651258;13.00278296
7.25747;995.3794;322.65410810000003;6.431783451;4.087466431
7.0856;995.2925;347.7061037;9.752979767000001;3.0507166669999997
7.942769999999999;995.1931;356.8195011;12.24253611;5.1333498539999995
8.42056;996.0944;358.9628879;11.90915795;7.654433105
8.39077;996.6675;15.82891982;12.01513879;5.424933014
8.771139999999999;997.5794;41.14792539;13.76297802;3.629866577
8.89126;998.8294;49.12393354;13.08134653;2.9355332030000003
8.74258;1000.0706;49.59218523;10.88809125;2.649599899
8.97964;1000.9056;40.07778981;9.285171153;3.055983124
8.90005;1001.775;27.44328214;7.780844683;2.630299973
9.42812;1002.1756;19.36450713;9.317352;2.362266624
9.113430000000001;1002.7125;25.81033118;10.46822523;2.306049995
9.6205;1003.3325;11.50008327;10.13049155;2.337383305
9.68032;1004.00875;5.679687335;10.0458695;2.328299957
9.63198;1004.8056;0.379606114;9.848772658;2.598666656
9.571439999999999;1005.17625;359.7284455;9.085002037999999;2.217533325
9.5558;1005.4781;6.798737172999999;8.269591797;2.06325
9.70913;1005.88;17.10090853;7.449570382;1.7445
10.0724;1006.3681;15.31843275;6.887803598;1.7280000000000002
10.3312;1006.7931;7.35720985;6.690587814;1.7280000000000002
10.46914;1007.3894;358.62940360000005;6.637645054;1.7280000000000002
10.21792;1008.1044;1.876243375;7.332370751;1.7280000000000002
10.228660000000001;1008.6969;0.577095765;6.252159637;1.7280000000000002
10.24233;1009.0819;353.4882493;5.710853899;1.7280000000000002
10.27188;1009.43875;356.87361469999996;6.455209944;1.7280000000000002
10.28726;1009.7881;353.7380182;6.068643659;1.7280000000000002
10.411769999999999;1010.15125;1.365044352;5.386106325;2.3515516969999997
10.49087;1011.3269;356.9630626;3.951233562;2.311
10.5297;1011.9144;349.2970101;3.808065001;2.2581999969999997
10.5563;1012.31;354.8063401;3.139278052;2.106966667
10.53872;1012.8494;4.91783469;2.920848838;2.096
10.56338;1013.2794;0.297964825;2.2767031859999998;2.096
10.57363;1013.56;340.87478419999997;2.076027741;2.096
10.41885;1014.17375;343.2563191;2.274135191;2.16175
10.3661;1014.4306;318.1115384;2.6958260789999997;2.398883331
10.4506;1014.8531;330.2262909;3.371971933;2.018983307
10.3976;1015.22125;331.1289657;3.1117720810000002;1.828
10.385639999999999;1015.6275;346.54706989999994;2.695198855;1.828
10.39102;1015.8925;352.27825260000003;2.205961963;1.828
10.39297;1015.85;2.8042590460000003;1.617507059;1.828
10.40884;1016.1775;326.6918996;0.702186062;1.828
10.37612;1016.4331;86.92667403;1.356711506;1.828
10.30142;1016.4025;89.45954669;1.334580672;1.828
10.26797;1016.62375;85.64674665;1.294992937;1.848
10.222560000000001;1016.83125;71.52151202;1.4104393119999998;1.848
10.1183;1016.6125;36.01996296;0.9047601470000001;1.913649994
10.0944;1016.5381;12.14998124;0.66079797;1.949
10.089;1016.185;329.4586367;1.408252834;1.949449974
10.10513;1016.0725;325.57516180000005;2.055344329;2.0303333130000003
10.146139999999999;1016.09125;327.43868100000003;2.4852092999999997;2.057
