BESS-Bessakerfj.-G1-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G2-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G3-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G3.AVL;BESS-Bessakerfj.-G4-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G4.AVL;BESS-Bessakerfj.-G5-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G5.AVL;BESS-Bessakerfj.-G6-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G6.AVL;BESS-Bessakerfj.-G7-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G7.AVL;BESS-Bessakerfj.-G8-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G9-T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G10T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G11T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G12T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G13T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G14T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G15T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G16T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G17T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G18T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G19T4015A3 -0104;RRS.S2464.Gunit.M1-7 G1.AVL;BESS-Bessakerfj.-G20T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G21T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G22T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G23T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G24T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-G25T4015A3 -0104;RRS.S2464.Gunit.M1-7 G2.AVL;BESS-Bessakerfj.-GS-T4015A3 -0104;DNMI_69100...........T0015A3-0120;/arome_windvel_6347_1092;DNMI_71550...........T0015A3-0120;/arome_windvel_6372_0961;DNMI_71850...........T0015A3-0120;/arome_windvel_6413_0933;DNMI_71990...........T0015A3-0120;/arome_windvel_6440_1047;DNMI_72580...........T0015A3-0120;/arome_windvel_6447_1156;STORM-Bess-Vindretn-25km;STORM-Bess-Vindhast-25km;/arome_windvel_6422_1040;/arome_airtemp_6422_1040;/arome_windvel_6421_1035;/arome_airtemp_6421_1035;BESS-Bessakerfj.-GS-T4015A3 -0104;Target
0.045966667;1;0.075649994;1;0.068783325;1;0.052000000000000005;1;0.051549995;1;0.046799995;1;0.042299995;1;0.064166656;1;0.056099998;1;0.0;1;0.041433334;1;0.025633331000000002;1;0.06275;1;0.051;1;0.058150002;1;0.073916656;1;0.031816666;1;0.07200000000000001;1;0.065816666;1;0.0;1;0.036199997000000005;1;0.043199997000000004;1;0.0;1;0.031;1;0.03175;1;1.127983276;0.8;1.059448929;2.4;2.057980966;2.6;4.626732659;3.69;4.88453482;1.8;6.106912449;234;3.7;5.219930646;11.05312;5.234981025;11.0756;1.127983276;1.997749878
0.130449982;1;0.148583313;1;0.135266663;1;0.110233322;1;0.11844999699999999;1;0.132966644;1;0.10980000300000001;1;0.092149994;1;0.08696666;1;0.0;1;0.085866669;1;0.051183334000000004;1;0.10598332199999999;1;0.064949997;1;0.076933334;1;0.051583328;1;0.033433334;1;0.040883331;1;0.040433334;1;0.0;1;0.025633331000000002;1;0.039900002000000004;1;0.0;1;0.046199997;1;0.050866669;1;1.77871656;1.0;0.768189393;2.3;2.782024443;4.5;4.685920993;3.855555556;5.67187359;2.1;6.734723289;224;4.1;6.127530158;11.09048;6.121944262;11.0685;1.77871656;2.319733242
0.14754998800000002;1;0.1675;1;0.17546664399999998;1;0.102416656;1;0.139033325;1;0.169699982;1;0.188616669;1;0.07794999700000001;1;0.075233322;1;0.0;1;0.10698332199999999;1;0.07873332200000001;1;0.097449997;1;0.047716667000000004;1;0.067616669;1;0.027016666;1;0.03373333;1;0.028149998;1;0.036849997999999995;1;0.0;1;0.027599997999999997;1;0.043166664;1;0.0;1;0.07014999400000001;1;0.08911666900000001;1;1.997749878;1.0;0.40419419700000003;1.2;3.405960978;5.0;4.781681695;3.644444444;5.67531831;1.7;6.867138765;214;4.5;5.990625818;11.05752;5.598542206;11.04434;1.997749878;3.819866405
0.17258331300000002;1;0.21935000600000001;1;0.210100006;1;0.125849991;1;0.19606665;1;0.20693331899999998;1;0.211766663;1;0.093349991;1;0.087433334;1;0.0;1;0.121866669;1;0.09630000300000001;1;0.103916656;1;0.05148333;1;0.06496666;1;0.025266666;1;0.022383331;1;0.017433331;1;0.028633331;1;0.0;1;0.031799999;1;0.054716667000000004;1;0.0;1;0.078149994;1;0.09938333099999999;1;2.319733242;1.9;0.316068502;1.7;3.982767486;5.1;3.3023836560000004;3.8444444439999996;3.6758785069999997;1.3;7.179289396000001;204;4.9;6.661938106;11.02554;6.2473575320000005;11.02554;2.319733242;2.813266548
0.264183289;1;0.33475;1;0.37018328899999997;1;0.16006665;1;0.28309997600000003;1;0.34154998799999997;1;0.368416626;1;0.150533325;1;0.17858331300000002;1;0.0;1;0.202516663;1;0.184;1;0.120633331;1;0.09198332199999999;1;0.094399994;1;0.034533333;1;0.028333332000000003;1;0.034866668999999996;1;0.056933334;1;0.0;1;0.06725;1;0.12644999699999998;1;0.0;1;0.160033325;1;0.16656665;1;3.819866405;0.0;0.866676172;1.7;4.440264915;6.2;3.504868984;2.855555556;2.727842227;2.2;2.812358895;199;5.1;2.32139623;11.11636;2.46727323;11.107569999999999;3.819866405;1.9456832119999998
0.187850006;1;0.253833313;1;0.258783325;1;0.13956665;1;0.269466675;1;0.304116638;1;0.231549988;1;0.12469999699999999;1;0.11825;1;0.0;1;0.111599991;1;0.089666656;1;0.11530000300000001;1;0.095066666;1;0.099849991;1;0.054299995;1;0.022149997999999997;1;0.028666668;1;0.060650002;1;0.0;1;0.060333328;1;0.068283325;1;0.0;1;0.047166664000000004;1;0.07211666900000001;1;2.813266548;1.0;1.027587621;1.9;4.2522875110000005;2.4;3.191963523;2.922222222;3.5939234489999996;1.6;3.744804528;194;5.2;2.692794815;11.28555;2.692976621;11.29434;2.813266548;0.18796666
0.1055;1;0.129299988;1;0.147716644;1;0.123149994;1;0.137600006;1;0.131833313;1;0.111399994;1;0.098849991;1;0.09908332800000001;1;0.0;1;0.093233322;1;0.066483322;1;0.089899994;1;0.078616669;1;0.083516663;1;0.086783325;1;0.025;1;0.036366669;1;0.06901666299999999;1;0.0;1;0.060016663;1;0.061299995;1;0.0;1;0.062150002;1;0.048866669;1;1.9456832119999998;1.6;0.629009944;3.0;5.022798309;1.4;3.1682194239999997;2.922222222;4.151790784;1.1;3.7309149130000003;189;5.4;3.087058049;11.4921;3.1982268960000004;11.50576;1.9456832119999998;0.413583324
0.0068333330000000005;1;0.004333333;1;0.006666666999999999;1;0.015266666000000002;1;0.009766666;1;0.017399998;1;0.0065999990000000005;1;0.01165;1;0.007333333;1;0.0;1;0.008383333;1;0.007633333000000001;1;0.010516666000000001;1;0.0074;1;0.010799999;1;0.012916666;1;0.006266666;1;0.012;1;0.0016666670000000001;1;0.0;1;0.00041666699999999996;1;0.002316667;1;0.0;1;0.01185;1;0.009949999000000001;1;0.18796666;1.8;0.8751035540000001;3.9;5.1581454980000006;2.6;3.971409337;3.077777778;4.230430655;0.8;4.2575737689999995;191;4.9;3.628911659;11.582180000000001;3.715558033;11.57827;0.18796666;0.135383331
0.027849997999999997;1;0.029450001;1;0.025266666;1;0.030916667999999998;1;0.036566666;1;0.020233334;1;0.015383333;1;0.019366665;1;0.014049998999999999;1;0.0;1;0.020516666;1;0.017149998;1;0.020916668;1;0.014533333;1;0.018849998;1;0.016083332;1;0.005;1;0.012;1;0.0;1;0.0;1;0.00285;1;0.012266666;1;0.0;1;0.019299998999999998;1;0.035033333;1;0.413583324;1.8;1.0278270729999999;3.9;4.851885348;2.0;4.231424054;2.43;4.792457612;0.6;4.786824199;192;4.3;3.910374646;11.683;3.876400908;11.66982;0.413583324;0.207299995
0.006999999999999999;1;0.012633333;1;0.011799998999999999;1;0.009433332;1;0.00925;1;0.0051333329999999995;1;0.008;1;0.008;1;0.006;1;0.0;1;0.005;1;0.005;1;0.002133333;1;0.0;1;0.003;1;0.011000000000000001;1;0.005;1;0.012;1;0.0;1;0.0;1;0.001;1;0.002;1;0.0;1;0.008;1;0.004;1;0.135383331;1.0;1.271186269;4.2;2.129412592;1.8;3.303331598;2.63;4.04724689;0.9;4.829319549;235;1.6;3.39100733;11.79653;3.375127448;11.78774;0.135383331;0.239116661
0.011383333;1;0.013449998999999999;1;0.011933332;1;0.021099998;1;0.01975;1;0.013000000000000001;1;0.016016666000000002;1;0.008;1;0.009299999;1;0.0;1;0.0086;1;0.005;1;0.012966667;1;0.0;1;0.0070166659999999995;1;0.011000000000000001;1;0.005;1;0.012;1;0.0;1;0.0;1;0.001;1;0.002;1;0.0;1;0.008;1;0.010783333;1;0.207299995;0.7;1.2371139629999999;4.0;1.470924923;3.2;2.821492769;2.69;3.8313288780000003;1.7;4.862354474;237;2.0;2.889054771;11.923969999999999;2.823297298;11.923969999999999;0.207299995;0.23048333
0.017149998;1;0.024200001000000002;1;0.024516666;1;0.027549999;1;0.018633331;1;0.01325;1;0.016783333;1;0.008466666999999999;1;0.008033333;1;0.0;1;0.0126;1;0.007283333;1;0.009000000000000001;1;0.0;1;0.004;1;0.011000000000000001;1;0.005;1;0.012;1;0.0;1;0.0;1;0.001;1;0.002;1;0.0;1;0.008;1;0.00865;1;0.239116661;1.1;1.401692744;4.6;1.3332236000000002;2.7;3.075098987;2.7;3.772087255;2.3;4.154933322;239;2.3;2.84112681;12.0392;2.826184226;12.021139999999999;0.239116661;0.71458331
0.009866666999999999;1;0.019483333999999998;1;0.018633331;1;0.024416668;1;0.019083331999999998;1;0.017950001;1;0.014733332;1;0.011366666999999999;1;0.0078;1;0.0;1;0.014133333;1;0.00775;1;0.0094;1;0.001983333;1;0.004;1;0.011000000000000001;1;0.005;1;0.012;1;0.0;1;0.0;1;0.001;1;0.002;1;0.0;1;0.0085;1;0.010383333;1;0.23048333;1.7;1.479875697;3.7;1.3213826770000001;2.9;2.306712273;2.46;3.707968653;1.9;3.831797921;241;2.7;3.2947307169999998;12.12686;3.370823153;12.11318;0.23048333;1.158199945
0.04023333;1;0.061716667;1;0.07075;1;0.031966667000000004;1;0.064899994;1;0.086133331;1;0.09036666900000001;1;0.023133331;1;0.022849998;1;0.0;1;0.055216667000000004;1;0.036349998;1;0.021833332;1;0.00545;1;0.006866667;1;0.010983332;1;0.0058;1;0.012583332;1;0.0014;1;0.0;1;0.000783333;1;0.010983332;1;0.0;1;0.024149998;1;0.030133331;1;0.71458331;0.0;1.184151626;3.9;1.407287306;2.2;2.105427305;2.63;3.659738523;1.8;3.7606170210000003;246;3.1;3.2775966939999996;12.212060000000001;3.386327971;12.1852;0.71458331;1.333066597
0.071183334;1;0.085316666;1;0.09693333400000001;1;0.063216667;1;0.085766663;1;0.10773332199999999;1;0.09076666300000001;1;0.038583328;1;0.037183334;1;0.0;1;0.064033325;1;0.028316666;1;0.048816665999999995;1;0.046666664000000004;1;0.054299995;1;0.033083327999999995;1;0.010949998999999998;1;0.020116665;1;0.028433331000000003;1;0.0;1;0.037916663999999996;1;0.032566666;1;0.0;1;0.036099998;1;0.040216667000000005;1;1.158199945;0.6;1.155582626;4.0;2.00226123;2.8;2.065042035;3.3;3.4353977319999998;0.4;3.977464054;252;3.6;3.6570463039999996;12.1735;3.59897532;12.146139999999999;1.158199945;2.0803165740000003
0.060166664;1;0.08521666;1;0.066483322;1;0.049533333;1;0.064316666;1;0.10164999400000001;1;0.093983322;1;0.07389999400000001;1;0.06738333099999999;1;0.0;1;0.062650002;1;0.034083327999999996;1;0.071666656;1;0.052650002;1;0.05898333;1;0.057650002;1;0.01175;1;0.039150002;1;0.053400002;1;0.0;1;0.047333328;1;0.070383331;1;0.0;1;0.061416664;1;0.049316665999999995;1;1.333066597;1.6;0.43970604700000004;3.2;2.048487878;3.2;2.209989713;3.08;3.0131794960000002;0.7;4.363311417;257;4.0;3.007595774;12.3539;2.9499785089999997;12.34512;1.333066597;1.307266617
0.069733322;1;0.10748332199999999;1;0.093399994;1;0.095916656;1;0.07509999099999999;1;0.08800000000000001;1;0.09930000300000001;1;0.107550003;1;0.10469999699999999;1;0.0;1;0.101666656;1;0.060283333;1;0.10419999699999999;1;0.110283325;1;0.057599998;1;0.125633331;1;0.078133331;1;0.120033325;1;0.12689999400000002;1;0.0;1;0.095066666;1;0.099283325;1;0.0;1;0.08505000300000001;1;0.075;1;2.0803165740000003;2.6;0.986529655;3.2;2.150443652;1.5;2.67263956;3.04;3.206230573;0.7;4.278952086;262;3.8;2.5831299359999997;12.31216;2.50191763;12.2941;2.0803165740000003;1.168466604
0.038783332999999996;1;0.08071666;1;0.071199997;1;0.055016663;1;0.051266663;1;0.075683334;1;0.081399994;1;0.069649994;1;0.071833328;1;0.0;1;0.073266663;1;0.053383331;1;0.060183334000000005;1;0.051900002;1;0.029316666;1;0.064566666;1;0.028849997999999998;1;0.070616669;1;0.06875;1;0.0;1;0.050283333;1;0.061349997999999996;1;0.0;1;0.056083327999999995;1;0.043166664;1;1.307266617;2.2;0.307161297;2.7;1.5897237430000002;2.2;2.0102622919999997;2.95;2.8994200930000003;1.2;3.5281699389999996;268;3.6;2.56093699;12.2797;2.525589628;12.2704;1.307266617;0.455082992
0.032383331;1;0.06741665599999999;1;0.085766663;1;0.077183334;1;0.075983322;1;0.04448333;1;0.04125;1;0.053716667;1;0.054766663;1;0.0;1;0.057099998;1;0.052066666;1;0.048116669;1;0.049966667;1;0.046216667;1;0.069783325;1;0.040333327999999995;1;0.068849991;1;0.071183334;1;0.0;1;0.043333328;1;0.054449997;1;0.0;1;0.024666668;1;0.009449999;1;1.168466604;3.0;0.5155949670000001;1.8;1.953915852;2.6;1.534925355;2.82;3.0997746860000004;0.9;3.6562760539999997;273;3.4;2.7615736739999996;12.288;2.6580158430000003;12.2787;1.168466604;0.488999985
0.020315788;1;0.033875;1;0.042178565999999994;1;0.033839287;1;0.031535713;1;0.016660713;1;0.012714285;1;0.024581818;1;0.026625;1;0.0;1;0.02280357;1;0.010089285;1;0.033508774;1;0.023267857000000003;1;0.033125;1;0.018089287;1;0.004428571;1;0.011946428;1;0.014696428000000001;1;0.0;1;0.013392857;1;0.006517856999999999;1;0.0;1;0.014781818;1;0.006109091;1;0.455082992;2.8;1.085129765;2.4;1.9685660230000002;5.1;1.556070115;3.05;3.514728525;2.6;4.109649646;260;3.1;3.020222157;12.308;2.9789949630000003;12.29482;0.455082992;0.303833333
0.014216666999999999;1;0.025266666;1;0.027899998;1;0.026133331;1;0.019083331999999998;1;0.015766666000000002;1;0.018066666000000002;1;0.028700001;1;0.029216667;1;0.0;1;0.021649997999999997;1;0.013733332;1;0.026383331;1;0.026149997999999997;1;0.027033333;1;0.032849998;1;0.012466666999999999;1;0.025700001;1;0.028416668;1;0.0;1;0.022533333;1;0.01975;1;0.0;1;0.013999999999999999;1;0.013983332;1;0.488999985;2.6;0.9883513270000001;2.2;1.6770741999999998;4.2;1.4122766409999998;2.78;3.751206793;2.3;4.256644255;247;2.7;3.275185863;12.34683;3.264499045;12.333639999999999;0.488999985;0.120032142
0.006633333000000001;1;0.020416668;1;0.023233333999999998;1;0.023766666000000002;1;0.017849998;1;0.006999999999999999;1;0.007416666999999999;1;0.016166668000000002;1;0.0125;1;0.0;1;0.023233333999999998;1;0.014033333;1;0.011633333000000001;1;0.010216666999999999;1;0.010133333000000001;1;0.01565;1;0.011466667;1;0.0135;1;0.0139;1;0.0;1;0.00675;1;0.012333331999999999;1;0.0;1;0.013000000000000001;1;0.013000000000000001;1;0.303833333;2.6;0.292501398;2.0;1.295957615;4.1;1.462947466;2.45;3.9801706180000003;0.7;4.634169428;241;2.6;3.2285503060000003;12.3959;3.2042700610000003;12.37832;0.303833333;0.104383332
0.002644068;1;0.007396552;1;0.005949153;1;0.009448275;1;0.00859322;1;0.004706897;1;0.004034483;1;0.006724137;1;0.006724137;1;0.0;1;0.004034483;1;0.006724137;1;0.001322034;1;0.003305085;1;0.001322034;1;0.007396552;1;0.007396552;1;0.0;1;0.003362069;1;0.0;1;0.004034483;1;0.006051723;1;0.0;1;0.008741379;1;0.010120689;1;0.120032142;1.7;0.5958714629999999;1.6;1.275418335;4.0;1.919569514;2.05;4.182134946000001;0.8;3.5552981530000003;230;2.4;3.382075882;12.4081;3.320046928;12.39053;0.120032142;0.315583319
0.0060666669999999995;1;0.008166666;1;0.013316666000000001;1;0.0068;1;0.016666668;1;0.015516666;1;0.012366667;1;0.0;1;0.0;1;0.0;1;0.0058;1;0.004366667;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.003116667;1;0.012199999;1;0.104383332;0.9;0.74934125;2.2;0.646352888;4.3;1.726830511;2.18;3.6187953289999997;0.9;6.013761446;218;2.2;2.519466538;12.47158;2.778451242;12.44082;0.104383332;0.40926666
0.026616665;1;0.023450001;1;0.028216667;1;0.025266666;1;0.035766663;1;0.022233334;1;0.017433331;1;0.018000000000000002;1;0.01285;1;0.0;1;0.016116665;1;0.014266666;1;0.014699998999999998;1;0.006999999999999999;1;0.015766666000000002;1;0.002266667;1;0.0053666669999999994;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.0;1;0.012833332;1;0.017433331;1;0.315583319;1.2;0.9563295940000001;1.7;0.990474968;4.1;1.421802629;1.79;5.001159196000001;0.5;5.470590334;207;2.0;5.120574842;12.61587;5.077210568;12.60708;0.315583319;0.27729998899999997
0.031533333;1;0.035216667;1;0.041449997;1;0.019316666;1;0.038849998;1;0.031166667999999998;1;0.031716667000000004;1;0.022083332;1;0.014483332;1;0.0;1;0.019966667;1;0.020816666;1;0.022033333;1;0.009000000000000001;1;0.01425;1;0.0012;1;0.002566667;1;0.0;1;0.001866667;1;0.0;1;0.0;1;0.005;1;0.0;1;0.018233334;1;0.028516666;1;0.40926666;0.5;1.032349945;2.2;1.2176605790000001;3.6;1.6741337619999999;1.68;5.047372713;0.5;4.9131325839999995;186;2.0;4.608340033;12.52407;4.648201221;12.5109;0.40926666;0.3415631
0.013533333;1;0.022616665;1;0.022216667000000002;1;0.011549998999999998;1;0.020200001000000002;1;0.018349998;1;0.022599998;1;0.013283333;1;0.013783333;1;0.0;1;0.00695;1;0.005666666999999999;1;0.015583332;1;0.010466666999999999;1;0.016716667;1;0.00815;1;0.003033333;1;0.0025;1;0.004333333;1;0.0;1;0.00525;1;0.010983332;1;0.0;1;0.013549998999999998;1;0.015983332;1;0.27729998899999997;0.5;1.14262502;2.9;1.1618398840000002;2.0;1.8230534369999998;1.48;4.712347728;0.7;4.359950943;166;2.0;4.757788061;12.46743;4.815010355;12.44546;0.27729998899999997;0.187416661
0.012355932;1;0.018396548999999998;1;0.014305084;1;0.011482758999999999;1;0.010033897;1;0.01677586;1;0.013118643000000001;1;0.014086206;1;0.018338982;1;0.0;1;0.023220337;1;0.008758621;1;0.004932202;1;0.008677965;1;0.006508474;1;0.007864407;1;0.013864406999999999;1;0.013118643000000001;1;0.014982758999999998;1;0.0;1;0.021396548999999997;1;0.012913792;1;0.0;1;0.037293098;1;0.039137932;1;0.3415631;0.8;0.9887239840000001;2.7;1.389186126;3.0;2.247995785;2.22;4.450865445;2.9;4.271390891999999;145;2.0;5.411759647999999;12.30215;5.494579798999999;12.2714;0.3415631;0.122
0.0084;1;0.0072;1;0.011000000000000001;1;0.006999999999999999;1;0.008933331999999999;1;0.0085;1;0.004683332;1;0.008833332;1;0.0058333330000000004;1;0.0;1;0.006566666999999999;1;0.01;1;0.005;1;0.005;1;0.003;1;0.008;1;0.013000000000000001;1;0.0040166659999999995;1;0.012;1;0.0;1;0.0051333329999999995;1;0.006999999999999999;1;0.0;1;0.016416668;1;0.021899997999999997;1;0.187416661;1.1;1.209826423;2.6;1.595809487;1.7;2.90516969;1.79;4.140411596;3.3;4.851468007;139;2.3;5.180300589;12.3129;5.394498007;12.24697;0.187416661;0.350849984
0.002;1;0.003;1;0.011000000000000001;1;0.006999999999999999;1;0.008;1;0.008;1;0.001;1;0.006999999999999999;1;0.0;1;0.0;1;0.003;1;0.01;1;0.005;1;0.005;1;0.003;1;0.008;1;0.013000000000000001;1;0.003;1;0.012;1;0.0;1;0.0;1;0.006999999999999999;1;0.0;1;0.001;1;0.005;1;0.122;0.9;1.314116794;1.5;1.925683744;4.3;4.833319342;2.34;4.2239318830000006;3.1;4.562958538;133;2.5;4.624535436;12.5475;4.626267894;12.4943;0.122;0.922533295
0.025116665;1;0.027766666000000002;1;0.028366665;1;0.030933331;1;0.01515;1;0.009833332;1;0.009066666;1;0.027016666;1;0.024533332999999997;1;0.0;1;0.004416667;1;0.012316666;1;0.016583332;1;0.014699998999999998;1;0.007716666999999999;1;0.008;1;0.013000000000000001;1;0.002766667;1;0.01065;1;0.0;1;0.01825;1;0.020866665;1;0.0;1;0.005166667;1;0.018633331;1;0.350849984;1.6;0.94182666;2.7;1.587287967;2.7;5.383743234;2.84;4.142637574;5.8;5.648934463;127;2.8;5.138869615;12.64858;5.015548316;12.6442;0.350849984;2.821149933
0.056883330999999995;1;0.075766663;1;0.046400002;1;0.048216667000000005;1;0.025916667999999997;1;0.031299999;1;0.022533333;1;0.065066666;1;0.055583328;1;0.0;1;0.03848333;1;0.050799995;1;0.047;1;0.039583328;1;0.029066666;1;0.033883331;1;0.044766663;1;0.036416664;1;0.024416668;1;0.0;1;0.033349998;1;0.049016662999999995;1;0.0;1;0.045133331;1;0.022950001;1;0.922533295;1.7;1.260928526;2.4;1.2106319620000001;3.0;5.34728098;3.05;3.77268885;7.9;4.090705454;126;3.1;5.030654245;12.652000000000001;4.913289709;12.6652;0.922533295;10.47608282
0.09930000300000001;1;0.145866669;1;0.065199997;1;0.10088333099999999;1;0.10236666900000001;1;0.107633331;1;0.093849991;1;0.151866669;1;0.10013333099999999;1;0.0;1;0.20664999399999998;1;0.216766663;1;0.114616669;1;0.147433319;1;0.12714999400000002;1;0.12351666300000001;1;0.104633331;1;0.136516663;1;0.11583332800000001;1;0.0;1;0.137600006;1;0.18546664399999999;1;0.0;1;0.15425;1;0.083616669;1;2.821149933;1.3;1.468006617;1.7;1.040682868;3.0;5.276912889;3.19;4.150915031;8.7;3.116409032;126;3.5;4.97532134;12.3129;4.581687041;12.34805;2.821149933;17.12734888
0.508933289;1;0.599866577;1;0.499716675;1;0.44948333700000004;1;0.313833313;1;0.37611663799999995;1;0.649916626;1;0.502099976;1;0.359;1;0.0;1;0.632116577;1;0.524216675;1;0.407849976;1;0.35609997600000004;1;0.32275;1;0.533583252;1;0.57818335;1;0.576466675;1;0.354200012;1;0.0;1;0.48956665;1;0.559699951;1;0.0;1;0.60425;1;0.278133301;1;10.47608282;1.5;1.296128967;1.8;1.811835576;4.0;5.214248418;3.5;4.996213497;7.6;5.336063441;121;3.3;5.1073664260000005;12.15322;5.223958339;12.15762;10.47608282;31.39058228
1.004266602;1;1.097966553;1;0.924583252;1;1.032166504;1;0.77993335;1;0.585383301;1;1.22281665;1;0.66781665;1;0.530233276;1;0.0;1;1.062349854;1;0.934049927;1;0.603549927;1;0.6185832520000001;1;0.556599976;1;0.700833252;1;0.737049927;1;0.826150024;1;0.56456665;1;0.0;1;0.635083252;1;0.744716675;1;0.0;1;0.992650024;1;0.306;1;17.12734888;1.0;0.94767508;2.3;1.501989611;3.4;4.9942050710000006;3.48;4.888343727;6.3;3.4783803719999997;122;4.3;5.737580868999999;12.1039;5.824285578;12.14785;17.12734888;28.57829871
1.7588332519999998;1;1.9140166019999998;1;1.615633301;1;1.582300049;1;1.2603332520000001;1;1.35356665;1;2.095566406;1;1.4919665530000001;1;1.220449951;1;0.0;1;2.0235;1;1.6931499019999998;1;1.248300049;1;1.167083252;1;1.11181665;1;1.3418498540000001;1;1.21118335;1;1.4335500490000002;1;0.914583252;1;0.0;1;1.230383301;1;1.545899902;1;0.0;1;1.8706166990000002;1;0.306;1;31.39058228;3.8;1.095378065;3.2;2.567930589;4.3;4.924036052;4.45;4.7379837;5.6;3.619129234;122;5.4;5.022240058;12.04165;5.039943623;12.0724;31.39058228;15.28039899
1.621;1;1.790966553;1;1.684166504;1;1.691699951;1;1.668899902;1;1.2836333009999998;1;1.9290332030000001;1;1.42575;1;1.041966553;1;0.0;1;1.910550049;1;1.746266602;1;1.2247331540000002;1;1.081516602;1;1.167283203;1;0.8458499759999999;1;1.008199951;1;1.186133301;1;0.84325;1;0.0;1;0.703883301;1;1.10325;1;0.0;1;1.314266602;1;0.306;1;28.57829871;5.1;0.25727885899999997;1.7;3.9100051839999996;5.5;3.8753926869999997;4.98;5.809873708;7.2;4.946285246;123;6.4;4.925466323999999;11.94985;4.913466898999999;11.9811;28.57829871;10.19144962
0.84618335;1;0.817983276;1;0.715116577;1;1.0748833009999998;1;1.221849854;1;0.640983276;1;1.14781665;1;0.5791165770000001;1;0.675016602;1;0.0;1;1.028699951;1;0.9667999270000001;1;0.525;1;0.48056665;1;0.52725;1;0.582449951;1;0.553949951;1;0.542766602;1;0.30706665;1;0.0;1;0.38654998799999996;1;0.5562999270000001;1;0.0;1;0.798049927;1;0.306;1;15.28039899;5.0;0.766007285;5.6;5.339997104;7.7;3.710786402;5.85;4.800310243999999;8.3;6.3718850410000005;115;5.3;5.65275658;11.88735;5.507360761;11.88345;15.28039899;6.701666382000001
0.674616577;1;0.685199951;1;0.59006665;1;0.71706665;1;0.68043335;1;0.412700012;1;0.8596333009999999;1;0.40131665;1;0.333216675;1;0.0;1;0.605166626;1;0.638666626;1;0.37008331299999997;1;0.318200012;1;0.334149963;1;0.34209997600000003;1;0.35951666299999996;1;0.41023333700000003;1;0.20429998800000002;1;0.0;1;0.25518331899999996;1;0.295950012;1;0.0;1;0.403849976;1;0.299799988;1;10.19144962;4.0;2.1900601369999997;6.1;4.977704812;7.2;5.264989794;5.28;5.860869356;6.9;6.764773742;106;4.2;6.6192559410000005;12.0795;6.543541477000001;12.0795;10.19144962;4.736666412
0.45070001200000004;1;0.49214996299999997;1;0.39431665;1;0.410466675;1;0.41281665;1;0.37799999999999995;1;0.5761165770000001;1;0.176783325;1;0.142949982;1;0.0;1;0.459216675;1;0.442450012;1;0.18841665600000002;1;0.181600006;1;0.163333313;1;0.234533325;1;0.25075;1;0.25558331300000003;1;0.137449982;1;0.0;1;0.182083313;1;0.20106665;1;0.0;1;0.301716675;1;0.269166626;1;6.701666382000001;3.6;2.570363896;5.8;5.919063518;6.1;5.522148808;5.33;6.037290141000001;5.9;6.267864253;98;3.1;6.5473746760000004;12.38955;6.581562272;12.40713;6.701666382000001;4.42123317
