ExcelDato;/SKOM-SfjHydVindhMid-T0016A3 -0120;/STORM-Bess-Vindhast-25km;/STORM-Vals-Vindhast-25km
42102.2917;19.3600;13.6000;15.8000
42102.3333;18.8100;13.5000;16.0000
42102.3750;18.4100;13.0000;15.2000
42102.4167;17.1500;12.4000;14.5000
42102.4583;17.4400;11.9000;13.7000
42102.5000;16.1200;12.4000;13.8000
42102.5417;15.6900;12.9000;13.8000
42102.5833;14.0300;13.4000;13.9000
42102.6250;13.3900;12.7000;13.4000
42102.6667;15.4200;12.1000;13.0000
42102.7083;14.7800;11.4000;12.5000
42102.7500;14.2400;10.8000;11.8000
42102.7917;14.8700;10.3000;11.2000
42102.8333;13.2100;10.3000;10.4000
42102.8750;13.7600;10.8000;9.7000
42102.9167;12.5700;11.2000;9.1000
42102.9583;12.1100;11.7000;8.4000
42103.0000;11.6500;12.5000;10.7000
42103.0417;13.5400;13.2000;12.9000
42103.0833;15.5700;14.0000;15.2000
42103.1250;18.8200;14.1000;15.6000
42103.1667;18.3400;14.2000;16.0000
42103.2083;19.0900;14.3000;16.4000
42103.2500;20.1900;14.6000;16.3000
42103.2917;19.0500;14.9000;16.3000
42103.3333;22.2400;15.2000;16.4000
42103.3750;21.5100;14.9000;15.6000
42103.4167;15.9000;14.5000;14.8000
42103.4583;16.4100;14.2000;14.0000
42103.5000;15.3500;13.6000;13.5000
42103.5417;15.6800;12.9000;13.0000
42103.5833;16.0800;12.3000;12.5000
42103.6250;13.9300;11.3000;11.3000
42103.6667;12.8100;10.3000;10.2000
42103.7083;9.9300;9.3000;9.0000
42103.7500;7.5300;7.9000;7.3000
42103.7917;7.2600;6.5000;5.6000
42103.8333;5.9800;5.5000;3.0000
42103.8750;5.0600;5.4000;4.7000
42103.9167;4.1000;5.3000;6.3000
42103.9583;5.9000;5.2000;8.0000
42104.0000;9.1600;6.8000;8.7000
42104.0417;8.2200;8.3000;9.5000
42104.0833;11.9300;9.9000;10.2000
42104.1250;21.9400;11.8000;12.2000
42104.1667;23.6800;13.6000;14.2000
42104.2083;23.4200;15.5000;16.2000
42104.2500;21.8100;16.0000;17.1000
42104.2917;21.3400;16.4000;18.1000
42104.3333;23.8700;16.5000;18.0000
42104.3750;25.3700;16.4000;18.0000
42104.4167;24.8000;16.4000;18.1000
42104.4583;24.7600;16.3000;18.1000
42104.5000;22.0900;15.3000;17.0000
42104.5417;18.1500;14.3000;15.8000
42104.5833;14.8600;13.3000;14.7000
42104.6250;13.7800;11.1000;12.8000
42104.6667;11.3900;8.8000;10.8000
42104.7083;9.8000;6.6000;8.9000
42104.7500;7.6000;4.9000;7.3000
42104.7917;6.4800;3.3000;5.6000
42104.8333;5.1700;1.6000;4.5000
42104.8750;3.1400;2.2000;5.0000
42104.9167;4.1000;2.9000;5.5000
42104.9583;4.0300;3.5000;6.0000
42105.0000;3.2400;3.7000;5.9000
42105.0417;3.4000;3.8000;5.8000
42105.0833;4.5500;4.0000;5.7000
42105.1250;4.1900;4.1000;6.1000
42105.1667;4.7100;4.2000;6.4000
42105.2083;6.8500;4.3000;6.8000
42105.2500;6.4500;5.0000;7.0000
42105.2917;7.7400;5.7000;7.3000
42105.3333;7.3100;6.2000;7.6000
42105.3750;7.5100;6.4000;7.6000
42105.4167;7.7300;6.5000;7.7000
42105.4583;9.2800;6.7000;7.7000
42105.5000;11.1100;6.5000;7.5000
42105.5417;12.3300;6.3000;7.3000
42105.5833;10.2400;6.1000;7.1000
42105.6250;8.7800;6.1000;7.2000
42105.6667;9.6900;6.1000;7.3000
42105.7083;9.4600;6.1000;7.4000
42105.7500;8.7000;6.3000;7.8000
42105.7917;6.2900;6.4000;8.3000
42105.8333;5.8900;6.8000;4.8000
42105.8750;8.2000;6.2000;5.5000
42105.9167;7.9100;5.7000;6.2000
42105.9583;6.5600;5.1000;6.9000
42106.0000;4.2100;5.8000;7.6000
42106.0417;5.7900;6.6000;8.4000
42106.0833;8.0800;7.3000;9.1000
42106.1250;8.6300;7.6000;9.2000
42106.1667;7.5100;7.9000;9.4000
42106.2083;8.1300;8.2000;9.5000
42106.2500;7.4200;8.0000;9.6000
42106.2917;7.1300;7.9000;9.8000
42106.3333;6.3200;8.2000;10.3000
42106.3750;8.2600;8.2000;10.2000
42106.4167;9.2100;8.2000;10.0000
42106.4583;8.1700;8.2000;9.9000
42106.5000;11.1200;8.4000;10.0000
42106.5417;11.3800;8.6000;10.0000
42106.5833;11.5200;8.8000;10.1000
42106.6250;13.1900;9.1000;10.3000
42106.6667;12.2200;9.3000;10.6000
42106.7083;12.8400;9.6000;10.8000
42106.7500;13.1300;9.3000;10.7000
42106.7917;11.9800;9.0000;10.6000
42106.8333;10.7300;8.9000;9.5000
42106.8750;10.1200;8.5000;9.8000
42106.9167;10.2400;8.1000;10.0000
42106.9583;10.8000;7.7000;10.3000
42107.0000;10.4700;7.1000;9.9000
42107.0417;8.2800;6.6000;9.5000
42107.0833;7.6600;6.0000;9.1000
42107.1250;8.2000;6.2000;9.3000
42107.1667;8.0500;6.5000;9.6000
42107.2083;10.2400;6.7000;9.8000
42107.2500;10.6800;7.0000;9.8000
42107.2917;11.0400;7.3000;9.9000
42107.3333;8.3500;7.9000;9.8000
42107.3750;9.0100;8.3000;10.1000
42107.4167;11.1100;8.7000;10.3000
42107.4583;12.7600;9.1000;10.6000
42107.5000;12.4700;8.8000;10.3000
42107.5417;10.4900;8.5000;9.9000
42107.5833;11.9600;8.2000;9.6000
42107.6250;9.6700;8.1000;9.3000
42107.6667;10.4400;8.1000;9.0000
42107.7083;7.7900;8.0000;8.7000
42107.7500;7.9900;7.2000;7.9000
42107.7917;5.5800;6.3000;7.2000
42107.8333;4.8300;5.7000;6.7000
42107.8750;5.5500;5.1000;6.4000
42107.9167;7.3200;4.5000;6.1000
42107.9583;5.2600;3.9000;5.8000
42108.0000;4.4500;4.0000;5.7000
42108.0417;3.1600;4.2000;5.7000
42108.0833;2.5000;4.3000;5.6000
42108.1250;3.6300;4.5000;6.3000
42108.1667;4.2600;4.6000;6.9000
42108.2083;4.1700;4.8000;7.6000
42108.2500;5.3300;5.7000;8.3000
42108.2917;7.8800;6.6000;9.0000
42108.3333;11.3100;7.3000;9.8000
42108.3750;12.6800;7.1000;9.8000
42108.4167;13.1800;6.9000;9.8000
42108.4583;10.6400;6.7000;9.8000
42108.5000;10.7100;7.1000;9.1000
42108.5417;11.2200;7.5000;8.5000
42108.5833;9.5700;7.9000;7.8000
42108.6250;8.3200;8.0000;9.0000
42108.6667;6.4000;8.0000;10.1000
42108.7083;9.1900;8.1000;11.3000
42108.7500;11.0100;8.8000;11.8000
42108.7917;10.5000;9.5000;12.3000
42108.8333;9.8200;8.6000;11.9000
42108.8750;9.5900;9.0000;11.6000
42108.9167;11.2000;9.4000;11.3000
42108.9583;11.4300;9.8000;11.0000
42109.0000;11.3900;9.9000;11.2000
42109.0417;12.6100;9.9000;11.5000
42109.0833;12.0700;10.0000;11.7000
42109.1250;12.4200;10.0000;12.0000
42109.1667;12.8900;9.9000;12.3000
42109.2083;11.7000;9.9000;12.6000
42109.2500;11.1700;9.6000;12.0000
42109.2917;8.9800;9.4000;11.4000
42109.3333;9.6800;9.6000;10.9000
42109.3750;9.4600;9.1000;10.5000
42109.4167;8.2000;8.6000;10.0000
42109.4583;9.2400;8.1000;9.6000
42109.5000;7.6000;8.0000;9.8000
42109.5417;7.9900;7.9000;10.0000
42109.5833;9.3400;7.8000;10.2000
42109.6250;8.3700;7.8000;10.4000
42109.6667;7.4100;7.9000;10.6000
42109.7083;6.8700;7.9000;10.8000
42109.7500;7.5200;7.4000;10.3000
42109.7917;8.1400;6.9000;9.7000
42109.8333;6.5500;6.5000;9.7000
42109.8750;5.7800;6.6000;9.9000
42109.9167;4.1600;6.7000;10.0000
42109.9583;5.7300;6.8000;10.2000
42110.0000;7.4400;6.9000;10.2000
42110.0417;6.3000;6.9000;10.1000
42110.0833;8.2600;7.0000;10.1000
42110.1250;8.9700;7.2000;10.2000
42110.1667;10.5800;7.5000;10.3000
42110.2083;8.1000;7.7000;10.4000
42110.2500;9.1400;7.4000;10.8000
42110.2917;11.4700;7.2000;11.2000
42110.3333;12.2700;6.6000;11.8000
42110.3750;10.8200;6.1000;11.2000
42110.4167;8.0800;5.6000;10.6000
42110.4583;7.1100;5.1000;10.0000
42110.5000;6.7300;5.2000;9.6000
42110.5417;6.5300;5.2000;9.2000
42110.5833;7.0400;5.3000;8.8000
42110.6250;7.9800;5.3000;8.3000
42110.6667;7.1100;5.4000;7.7000
42110.7083;8.5700;5.4000;7.2000
42110.7500;8.1900;5.4000;7.1000
42110.7917;7.8300;5.3000;6.9000
42110.8333;7.2700;4.5000;7.0000
42110.8750;7.2000;4.5000;6.8000
42110.9167;7.6300;4.4000;6.7000
42110.9583;7.0300;4.4000;6.5000
42111.0000;6.5300;4.8000;6.6000
42111.0417;6.7000;5.3000;6.7000
42111.0833;7.5100;5.7000;6.8000
42111.1250;8.5400;5.2000;6.3000
42111.1667;8.9600;4.6000;5.8000
42111.2083;8.1000;4.1000;5.3000
42111.2500;7.5300;4.1000;5.4000
42111.2917;6.6100;4.2000;5.5000
42111.3333;6.4900;4.3000;5.4000
42111.3750;7.7100;4.7000;5.5000
42111.4167;6.3100;5.2000;5.6000
42111.4583;6.2400;5.6000;5.7000
42111.5000;6.0500;4.8000;5.2000
42111.5417;6.2500;4.1000;4.6000
42111.5833;6.3600;3.3000;4.1000
42111.6250;6.9800;3.1000;3.6000
42111.6667;5.8300;2.9000;3.2000
42111.7083;5.4400;2.7000;2.7000
42111.7500;5.4700;2.5000;2.7000
42111.7917;5.3900;2.3000;2.6000
42111.8333;4.2600;2.2000;3.1000
42111.8750;4.1400;2.5000;3.3000
42111.9167;4.3200;2.7000;3.6000
42111.9583;4.0800;3.0000;3.8000
42112.0000;4.7500;3.1000;4.1000
42112.0417;5.5300;3.3000;4.4000
42112.0833;4.0700;3.4000;4.7000
42112.1250;4.8800;3.7000;5.2000
42112.1667;4.2400;3.9000;5.8000
42112.2083;4.9700;4.2000;6.3000
42112.2500;6.1700;4.7000;6.5000
42112.2917;5.9800;5.2000;6.7000
42112.3333;5.7400;6.4000;7.5000
42112.3750;6.6600;6.6000;7.9000
42112.4167;7.8800;6.7000;8.2000
42112.4583;8.9300;6.9000;8.6000
42112.5000;10.2300;7.0000;9.0000
42112.5417;9.4800;7.0000;9.3000
42112.5833;7.7700;7.1000;9.7000
42112.6250;9.3900;6.5000;9.6000
42112.6667;8.7900;6.0000;9.4000
42112.7083;6.8900;5.4000;9.3000
42112.7500;7.0900;5.0000;8.4000
42112.7917;7.5300;4.7000;7.6000
42112.8333;9.2900;4.0000;5.3000
42112.8750;7.5800;3.7000;5.0000
42112.9167;5.7900;3.4000;4.6000
42112.9583;6.0500;3.1000;4.3000
42113.0000;7.1300;3.3000;4.4000
42113.0417;7.5700;3.4000;4.6000
42113.0833;6.9400;3.6000;4.7000
42113.1250;5.6900;3.7000;4.9000
42113.1667;6.7600;3.8000;5.0000
42113.2083;6.0500;3.9000;5.2000
42113.2500;5.9800;4.7000;5.9000
42113.2917;5.7000;5.4000;6.7000
42113.3333;7.1800;5.8000;7.0000
42113.3750;7.5200;6.0000;7.0000
42113.4167;7.6000;6.3000;7.1000
42113.4583;9.6500;6.5000;7.1000
42113.5000;10.2000;6.4000;7.1000
42113.5417;10.0400;6.2000;7.2000
42113.5833;8.9800;6.1000;7.2000
42113.6250;8.7500;5.7000;7.1000
42113.6667;6.5000;5.4000;6.9000
42113.7083;5.6000;5.0000;6.8000
42113.7500;4.7100;5.0000;6.6000
42113.7917;4.7900;4.9000;6.4000
42113.8333;5.1600;5.0000;5.9000
42113.8750;5.3100;5.2000;6.3000
42113.9167;7.1000;5.5000;6.8000
42113.9583;7.8900;5.7000;7.2000
42114.0000;7.8900;5.6000;7.0000
42114.0417;7.6700;5.5000;6.7000
42114.0833;6.9600;5.4000;6.5000
42114.1250;5.6700;5.1000;6.1000
42114.1667;6.4000;4.8000;5.8000
42114.2083;6.4700;4.5000;5.4000
42114.2500;6.9000;4.6000;5.4000
42114.2917;6.8000;4.8000;5.3000
42114.3333;6.8300;5.0000;5.1000
42114.3750;6.0900;5.0000;5.1000
42114.4167;6.6500;5.0000;5.0000
42114.4583;7.2000;5.0000;5.0000
42114.5000;5.6700;5.2000;5.4000
42114.5417;6.5700;5.3000;5.8000
42114.5833;6.6000;5.5000;6.2000
42114.6250;6.3000;5.4000;6.2000
42114.6667;5.6700;5.2000;6.3000
42114.7083;6.4800;5.1000;6.3000
42114.7500;6.4900;5.0000;6.0000
42114.7917;6.3000;5.0000;5.8000
42114.8333;6.1600;5.7000;6.2000
42114.8750;6.1100;5.1000;5.9000
42114.9167;5.3700;4.4000;5.6000
42114.9583;4.7300;3.8000;5.3000
42115.0000;5.2500;3.6000;5.1000
42115.0417;5.5800;3.4000;4.9000
42115.0833;5.4900;3.2000;4.7000
42115.1250;4.9900;3.1000;4.2000
42115.1667;3.5700;3.1000;3.8000
42115.2083;1.9300;3.0000;3.3000
42115.2500;1.4100;3.0000;3.0000
42115.2917;2.4100;3.1000;2.8000
42115.3333;2.9900;3.4000;2.9000
42115.3750;2.2700;3.1000;2.5000
42115.4167;2.0100;2.8000;2.1000
42115.4583;1.6900;2.5000;1.7000
42115.5000;1.6300;3.4000;2.7000
42115.5417;1.5900;4.3000;3.6000
42115.5833;3.7000;5.2000;4.6000
42115.6250;5.5400;6.0000;5.9000
42115.6667;8.1700;6.9000;7.2000
42115.7083;8.0600;7.7000;8.5000
42115.7500;9.4400;7.7000;8.8000
42115.7917;9.5700;7.8000;9.0000
42115.8333;10.0200;7.7000;9.2000
42115.8750;11.1600;8.7000;9.6000
42115.9167;11.9300;9.7000;9.9000
42115.9583;13.5400;10.7000;10.3000
42116.0000;14.2100;9.9000;10.5000
42116.0417;11.0500;9.2000;10.6000
42116.0833;9.8800;8.4000;10.8000
42116.1250;11.6900;8.9000;11.0000
42116.1667;11.2200;9.3000;11.1000
42116.2083;11.1900;9.8000;11.3000
42116.2500;13.0000;10.0000;11.8000
42116.2917;13.4800;10.1000;12.2000
42116.3333;14.5500;10.5000;13.4000
42116.3750;9.6200;10.7000;13.0000
42116.4167;13.9700;10.9000;12.6000
42116.4583;14.0200;11.1000;12.2000
42116.5000;13.6000;11.0000;12.4000
42116.5417;13.8300;10.9000;12.7000
42116.5833;16.2600;10.8000;12.9000
42116.6250;18.2000;12.2000;14.7000
42116.6667;18.5800;13.5000;16.4000
42116.7083;21.1500;14.9000;18.2000
42116.7500;24.3500;14.4000;18.2000
42116.7917;23.8900;14.0000;18.1000
42116.8333;20.2000;13.1000;16.1000
42116.8750;15.1400;12.1000;14.8000
42116.9167;15.8600;11.2000;13.4000
42116.9583;11.5200;10.2000;12.1000
42117.0000;11.6800;10.7000;13.2000
42117.0417;13.4600;11.2000;14.3000
42117.0833;16.4800;11.7000;15.4000
42117.1250;14.1900;12.1000;15.4000
42117.1667;13.5300;12.5000;15.3000
42117.2083;14.4800;12.9000;15.3000
42117.2500;14.9900;12.7000;15.3000
42117.2917;14.3800;12.6000;15.2000
42117.3333;14.7200;12.1000;16.0000
42117.3750;15.9600;12.6000;15.6000
42117.4167;14.2100;13.2000;15.1000
42117.4583;15.2600;13.7000;14.7000
42117.5000;14.1800;12.5000;14.7000
42117.5417;15.3800;11.4000;14.6000
42117.5833;14.2000;10.2000;14.6000
42117.6250;11.3100;9.6000;14.3000
42117.6667;10.8000;8.9000;14.1000
42117.7083;11.2100;8.3000;13.8000
42117.7500;11.0800;8.3000;13.8000
42117.7917;11.4800;8.2000;13.8000
42117.8333;12.6000;9.5000;13.7000
42117.8750;11.1200;9.9000;13.7000
42117.9167;11.4100;10.3000;13.7000
42117.9583;22.7700;10.7000;13.7000
42118.0000;0.0000;10.6000;13.6000
42118.0417;0.0000;10.6000;13.5000
42118.0833;0.0000;10.5000;13.4000
42118.1250;0.0000;10.4000;13.3000
42118.1667;0.0000;10.2000;13.1000
42118.2083;0.0000;10.1000;13.0000
42118.2500;0.0000;9.8000;12.7000
42118.2917;9.0200;9.5000;12.3000
42118.3333;6.9700;9.7000;12.2000
42118.3750;5.6100;9.5000;11.5000
42118.4167;5.8300;9.4000;10.8000
42118.4583;6.4200;9.2000;10.1000
42118.5000;8.4100;8.5000;9.1000
42118.5417;6.0400;7.9000;8.1000
42118.5833;5.1600;7.2000;7.1000
42118.6250;7.1100;6.7000;6.9000
42118.6667;6.6300;6.1000;6.7000
42118.7083;8.2100;5.6000;6.5000
42118.7500;7.9300;5.0000;5.4000
42118.7917;7.4100;4.5000;4.2000
42118.8333;6.5200;4.2000;4.3000
42118.8750;4.7400;3.7000;3.8000
42118.9167;2.4300;3.2000;3.3000
42118.9583;2.4800;2.7000;2.8000
42119.0000;2.1300;2.5000;3.2000
42119.0417;3.5400;2.2000;3.6000
42119.0833;4.0300;2.0000;4.0000
42119.1250;3.1100;2.7000;4.6000
42119.1667;6.6000;3.5000;5.1000
42119.2083;8.1900;4.2000;5.7000
42119.2500;9.5400;4.4000;4.8000
42119.2917;10.1000;4.6000;3.9000
42119.3333;11.5200;6.1000;6.4000
42119.3750;10.1300;5.9000;5.5000
42119.4167;10.4700;5.7000;4.7000
42119.4583;12.4500;5.5000;3.8000
42119.5000;11.1800;5.6000;3.4000
42119.5417;9.0700;5.8000;3.1000
42119.5833;10.5400;5.9000;2.7000
42119.6250;11.0800;6.9000;4.8000
42119.6667;10.6200;7.9000;6.9000
42119.7083;12.8600;8.9000;9.0000
42119.7500;14.3900;8.9000;8.8000
42119.7917;15.2700;9.0000;8.6000
42119.8333;14.9500;9.1000;9.3000
42119.8750;14.2000;9.6000;9.4000
42119.9167;16.2100;10.1000;9.4000
42119.9583;14.8900;10.6000;9.5000
42120.0000;14.9700;9.7000;9.3000
42120.0417;14.1900;8.8000;9.0000
42120.0833;10.2800;7.9000;8.8000
42120.1250;6.0500;6.8000;7.4000
42120.1667;6.5600;5.7000;5.9000
42120.2083;5.9800;4.6000;4.5000
42120.2500;5.3300;4.5000;5.8000
42120.2917;5.9200;4.4000;7.1000
42120.3333;6.0400;6.6000;9.3000
42120.3750;6.9500;6.6000;8.4000
42120.4167;6.8100;6.5000;7.6000
42120.4583;6.3300;6.5000;6.7000
42120.5000;5.9800;5.9000;5.6000
42120.5417;5.2400;5.2000;4.5000
42120.5833;4.9900;4.6000;3.4000
42120.6250;4.6500;3.9000;3.1000
42120.6667;5.7800;3.1000;2.8000
42120.7083;3.4900;2.4000;2.5000
42120.7500;5.0500;2.0000;3.0000
42120.7917;7.0300;1.6000;3.5000
42120.8333;2.2800;2.5000;9.1000
42120.8750;1.6400;3.2000;7.8000
42120.9167;2.1200;3.8000;6.5000
42120.9583;3.7500;4.5000;5.2000
42121.0000;2.4000;3.9000;4.6000
42121.0417;2.1100;3.2000;4.1000
42121.0833;1.6000;2.6000;3.5000
42121.1250;2.1400;2.7000;4.2000
42121.1667;4.4900;2.9000;4.8000
42121.2083;5.8100;3.0000;5.5000
42121.2500;6.2100;3.5000;5.8000
42121.2917;4.6300;4.1000;6.0000
42121.3333;4.3000;4.9000;5.7000
42121.3750;6.4100;4.4000;4.6000
42121.4167;5.8100;3.8000;3.6000
42121.4583;7.8600;3.3000;2.5000
42121.5000;6.9200;3.5000;3.1000
42121.5417;5.7200;3.7000;3.8000
42121.5833;4.6200;3.9000;4.4000
42121.6250;2.8400;3.8000;4.9000
42121.6667;2.8100;3.6000;5.3000
42121.7083;6.1700;3.5000;5.8000
42121.7500;6.7900;3.3000;5.8000
42121.7917;7.2600;3.1000;5.7000
42121.8333;7.0200;3.6000;4.3000
42121.8750;5.7900;3.0000;4.2000
42121.9167;4.4600;2.5000;4.0000
42121.9583;4.1000;1.9000;3.9000
42122.0000;4.4600;1.4000;3.7000
42122.0417;5.4300;0.8000;3.4000
42122.0833;4.7400;0.3000;3.2000
42122.1250;4.5500;0.5000;3.1000
42122.1667;3.9900;0.6000;3.0000
42122.2083;4.3000;0.8000;2.9000
42122.2500;4.5500;1.0000;2.6000
42122.2917;4.3100;1.2000;2.3000
42122.3333;3.6000;0.8000;1.4000
42122.3750;2.7600;1.4000;1.7000
42122.4167;2.1300;2.0000;2.1000
42122.4583;2.1800;2.6000;2.4000
42122.5000;3.5000;2.6000;3.1000
42122.5417;3.6400;2.7000;3.9000
42122.5833;3.7300;2.7000;4.6000
42122.6250;3.8500;2.8000;4.9000
42122.6667;3.4000;3.0000;5.1000
42122.7083;4.4300;3.1000;5.4000
42122.7500;4.0000;2.9000;5.0000
42122.7917;4.0200;2.8000;4.5000
42122.8333;3.8200;2.7000;4.4000
42122.8750;5.0200;2.8000;4.1000
42122.9167;6.2900;3.0000;3.9000
42122.9583;7.0900;3.1000;3.6000
42123.0000;8.4400;3.2000;4.0000
42123.0417;8.6400;3.4000;4.4000
42123.0833;9.3000;3.5000;4.8000
42123.1250;8.4500;3.6000;4.8000
42123.1667;8.3400;3.8000;4.8000
42123.2083;8.1900;3.9000;4.8000
42123.2500;8.2300;3.9000;4.7000
42123.2917;7.2800;4.0000;4.5000
42123.3333;5.9900;4.2000;5.7000
42123.3750;7.2200;3.7000;5.0000
42123.4167;8.0600;3.1000;4.2000
42123.4583;8.7700;2.6000;3.5000
42123.5000;6.2400;3.0000;3.2000
42123.5417;6.7300;3.4000;2.8000
42123.5833;5.4500;3.8000;2.5000
42123.6250;4.9900;2.8000;2.7000
42123.6667;4.7800;1.9000;3.0000
42123.7083;5.5300;0.9000;3.2000
42123.7500;6.3200;1.4000;3.4000
42123.7917;8.3900;2.0000;3.5000
42123.8333;7.6600;2.9000;2.3000
42123.8750;7.0500;3.0000;2.8000
42123.9167;7.5600;3.2000;3.3000
42123.9583;7.2700;3.3000;3.8000
42124.0000;3.9000;3.2000;4.2000
42124.0417;4.6700;3.1000;4.6000
42124.0833;4.1300;3.0000;5.0000
42124.1250;4.2300;3.1000;4.6000
42124.1667;3.3400;3.1000;4.3000
42124.2083;3.7700;3.2000;3.9000
42124.2500;3.8000;3.1000;3.9000
42124.2917;3.8700;3.1000;4.0000
42124.3333;5.1800;4.4000;4.8000
42124.3750;4.9700;3.9000;3.6000
42124.4167;5.4300;3.5000;2.5000
42124.4583;5.0600;3.0000;1.3000
42124.5000;4.6800;3.0000;2.9000
42124.5417;4.6900;3.0000;4.4000
42124.5833;4.9800;3.0000;6.0000
42124.6250;6.0900;3.0000;6.2000
42124.6667;6.4000;2.9000;6.4000
42124.7083;3.3800;2.9000;6.6000
42124.7500;2.9200;3.0000;6.6000
42124.7917;4.7300;3.0000;6.5000
42124.8333;3.1000;1.0000;3.8000
42124.8750;3.6800;1.6000;4.2000
42124.9167;2.0500;2.1000;4.5000
42124.9583;2.1300;2.7000;4.9000
42125.0000;3.5200;3.0000;5.1000
42125.0417;4.7600;3.4000;5.2000
42125.0833;3.9800;3.7000;5.4000
42125.1250;5.3900;4.2000;6.1000
42125.1667;4.5500;4.7000;6.8000
42125.2083;4.4300;5.2000;7.5000
42125.2500;5.0400;5.9000;7.7000
42125.2917;5.4700;6.6000;8.0000
42125.3333;6.7900;6.0000;7.0000
42125.3750;8.1700;5.9000;6.5000
42125.4167;8.6300;5.7000;6.1000
42125.4583;7.0800;5.6000;5.6000
42125.5000;7.5500;5.2000;5.5000
42125.5417;4.4700;4.8000;5.3000
42125.5833;6.1500;4.4000;5.2000
42125.6250;6.3000;4.3000;5.2000
42125.6667;4.8100;4.1000;5.2000
42125.7083;5.0900;4.0000;5.2000
42125.7500;5.3400;3.6000;4.8000
42125.7917;5.1100;3.1000;4.5000
42125.8333;4.5300;3.5000;4.3000
42125.8750;5.2200;3.5000;4.2000
42125.9167;3.7600;3.4000;4.0000
42125.9583;2.7300;3.4000;3.9000
42126.0000;3.2100;3.4000;3.9000
42126.0417;2.7700;3.5000;4.0000
42126.0833;2.9600;3.5000;4.0000
42126.1250;2.7600;3.5000;4.2000
42126.1667;3.1100;3.6000;4.3000
42126.2083;2.9000;3.6000;4.5000
42126.2500;2.6000;4.1000;4.8000
42126.2917;3.5300;4.5000;5.0000
42126.3333;3.0300;4.7000;5.6000
42126.3750;6.1000;5.4000;6.0000
42126.4167;7.4000;6.0000;6.3000
42126.4583;7.6100;6.7000;6.7000
42126.5000;8.8400;7.0000;7.1000
42126.5417;0.0000;7.3000;7.4000
42126.5833;0.0000;7.6000;7.8000
42126.6250;0.0000;7.8000;8.1000
42126.6667;0.0000;8.0000;8.3000
42126.7083;0.0000;8.2000;8.6000
42126.7500;0.0000;7.8000;8.7000
42126.7917;0.0000;7.3000;8.7000
42126.8333;0.0000;7.9000;8.6000
42126.8750;0.0000;7.8000;8.8000
42126.9167;0.0000;7.7000;9.0000
42126.9583;10.1100;7.6000;9.2000
42127.0000;9.3300;7.3000;9.3000
42127.0417;9.9000;6.9000;9.4000
42127.0833;7.6700;6.6000;9.5000
42127.1250;5.3300;6.0000;9.0000
42127.1667;5.9300;5.5000;8.6000
42127.2083;6.8000;4.9000;8.1000
42127.2500;6.5600;5.0000;7.6000
42127.2917;5.8900;5.0000;7.2000
42127.3333;6.0600;5.3000;6.9000
42127.3750;6.8500;5.2000;6.6000
42127.4167;7.1800;5.0000;6.3000
42127.4583;7.4300;4.9000;6.0000
42127.5000;7.4100;5.0000;5.8000
42127.5417;8.0600;5.0000;5.7000
42127.5833;8.1700;5.1000;5.5000
42127.6250;6.9100;4.8000;5.0000
42127.6667;8.6100;4.4000;4.4000
42127.7083;6.9300;4.1000;3.9000
42127.7500;6.6200;3.3000;3.2000
42127.7917;5.0300;2.6000;2.4000
42127.8333;3.6900;2.1000;1.5000
42127.8750;3.0200;1.8000;1.9000
42127.9167;1.8700;1.6000;2.4000
42127.9583;1.2100;1.3000;2.8000
42128.0000;2.1400;1.8000;3.4000
42128.0417;4.5200;2.3000;4.1000
42128.0833;6.5400;2.8000;4.7000
42128.1250;7.1800;3.3000;5.5000
42128.1667;8.0000;3.9000;6.3000
42128.2083;9.0200;4.4000;7.1000
42128.2500;10.0700;5.0000;7.7000
42128.2917;10.2300;5.6000;8.2000
42128.3333;10.8800;7.0000;9.1000
42128.3750;10.5100;7.1000;9.5000
42128.4167;11.3300;7.1000;9.9000
42128.4583;11.9200;7.2000;10.3000
42128.5000;11.7600;7.5000;10.1000
42128.5417;14.3900;7.9000;9.8000
42128.5833;16.0900;8.2000;9.6000
42128.6250;15.5100;8.4000;10.0000
42128.6667;16.2700;8.6000;10.4000
42128.7083;15.1300;8.8000;10.8000
42128.7500;15.2800;8.7000;10.5000
42128.7917;15.3300;8.7000;10.2000
42128.8333;15.3800;9.1000;10.4000
42128.8750;14.0000;8.8000;9.9000
42128.9167;12.3400;8.4000;9.5000
42128.9583;11.8200;8.1000;9.0000
42129.0000;9.5900;7.8000;8.6000
42129.0417;10.5700;7.5000;8.2000
42129.0833;11.6500;7.2000;7.8000
42129.1250;8.0700;6.8000;7.1000
42129.1667;6.2900;6.3000;6.5000
42129.2083;5.9600;5.9000;5.8000
42129.2500;5.2700;5.6000;5.8000
42129.2917;4.8000;5.4000;5.9000
42129.3333;4.7200;4.1000;4.9000
42129.3750;4.6400;3.4000;4.5000
42129.4167;4.6300;2.7000;4.0000
42129.4583;4.2700;2.0000;3.6000
42129.5000;4.2700;2.1000;4.1000
42129.5417;4.1800;2.1000;4.7000
42129.5833;5.4400;2.2000;5.2000
42129.6250;7.2100;2.7000;5.6000
42129.6667;8.2200;3.2000;6.0000
42129.7083;9.1500;3.7000;6.4000
42129.7500;9.4500;4.4000;7.3000
42129.7917;9.7900;5.0000;8.1000
42129.8333;12.0300;5.5000;9.1000
42129.8750;12.6500;6.5000;9.8000
