YVIK-YtreVikna1-G17-T4015A3 -0104;RRS.S2502.Gunit.M17 G1.AVL;DNMI_75410...........T0015A3-0120;/arome_windvel_6481_1056;DNMI_75220...........T0015A3-0120;/arome_windvel_6482_1114;DNMI_75550...........T0015A3-0120;/arome_windvel_6520_1098;STORM-YVik1-Vindhast-25km;STORM-YVik1-Vindretn-25km;/arome_windvel_6491_1087;/arome_airtemp_6491_1087;/arome_airtemp_6495_1081;/arome_airpress_6495_1081;/arome_winddir_6495_1081;/arome_windvel_6495_1081;/arome_airtemp_6495_1096;/arome_airpress_6495_1096;/arome_winddir_6495_1096;/arome_windvel_6495_1096;/arome_airtemp_6491_1087;/arome_airpress_6491_1087;/arome_winddir_6491_1087;/arome_windvel_6491_1087;/arome_airtemp_6486_1082;/arome_airpress_6486_1082;/arome_winddir_6486_1082;/arome_windvel_6486_1082;/arome_airtemp_6486_1093;/arome_airpress_6486_1093;/arome_winddir_6486_1093;/arome_windvel_6486_1093;Target
0.453849976;1;7.5;7.43621023;3.7;3.3461132439999997;9.7;8.087537311;4.5;290;3.951591431;10.47964;10.79458;1011.11125;296.547147;3.9416457460000003;10.646139999999999;1010.64625;291.0869;4.205642397;10.47964;1007.12625;296.1197537;3.951591431;10.62368;1008.54125;295.7797892;3.977612896;10.45327;1009.25625;292.8307752;2.597221227;0.51056665
0.386099976;1;8.2;7.432831719;4.3;3.1947760869999997;9.5;8.48969271;4.2;285;3.6363831739999997;10.46914;10.75137;1011.275;293.5163276;3.5830618660000004;10.643460000000001;1010.82;289.7043565;4.002768462;10.46914;1007.295;294.3532443;3.6363831739999997;10.60342;1008.71;294.2302213;3.482398582;10.40615;1009.435;292.1862485;2.330060804;0.479766663
0.51056665;1;8.1;6.640712955;4.3;2.527013551;9.7;8.287935426;4.3;283;3.359128842;10.4247;10.74697;1011.31375;287.05513179999997;3.437313804;10.62588;1010.86375;281.88842939999995;3.5877146;10.4247;1007.34875;287.8580265;3.359128842;10.3168;1008.78375;286.7602379;2.921996553;10.23184;1009.50875;281.8200876;1.756003032;0.376666626
0.479766663;1;7.4;6.009974959;3.7;2.466225078;8.4;7.882653437999999;4.5;281;3.2037306560000003;10.44497;10.82046;1011.3131;282.8798166;3.3299171569999997;10.69106;1010.8481;275.7972542;3.418404155;10.44497;1007.3431;283.3066288;3.2037306560000003;10.22134;1008.7831;279.3668667;2.562529932;10.091460000000001;1009.4981;266.6854316;1.476633189;0.411283325
0.376666626;1;5.6;5.834813975;3.2;2.176709651;10.9;7.58195628;4.6;279;2.915464014;10.68496;11.05605;1011.7575;275.2954256;3.11294674;10.9042;1011.3325;272.1700749;3.1771347469999998;10.68496;1007.8225;276.1858559;2.915464014;10.68496;1009.2625;272.615951;2.78566924;10.42568;1009.9925;269.13262430000003;1.568102282;0.49531665
0.411283325;1;6.7;5.490429425;3.2;2.30177057;9.5;7.309206923;4.8;267;2.43456028;10.56973;11.19863;1011.9281;253.9685484;3.6953211360000005;10.92666;1011.4931;245.8658057;2.9843467919999997;10.56973;1007.9881;246.6519495;2.43456028;10.65908;1009.4281;253.4128156;2.8906512560000004;10.3959;1010.1581;250.89571740000002;1.8156725619999998;0.39048333700000004
0.49531665;1;5.7;5.848590346;2.2;2.6026626790000003;9.4;7.473408481;5.0;256;2.9804185060000004;10.69277;11.33975;1011.8494;259.9785445;4.092015276000001;11.1298;1011.3794;250.4755582;4.031411782;10.69277;1007.9144;251.77154359999997;2.9804185060000004;10.77773;1009.3544;254.97950930000005;3.252526824;10.6078;1010.0744;252.70027510000003;2.381454287;0.19466665600000002
0.39048333700000004;1;6.3;5.850179927999999;3.6;2.912487006;8.4;7.225595187000001;5.2;244;3.4496874330000002;11.083639999999999;11.6022;1011.8856;259.7147498;4.355479041000001;11.333639999999999;1011.4556;250.9609703;3.4167340360000003;11.083639999999999;1007.9556;257.3211514;3.4496874330000002;11.18618;1009.3906;259.59956459999995;3.845250079;10.91323;1010.1056;254.51608849999997;2.404499516;0.339299988
0.19466665600000002;1;6.9;6.9507239620000005;3.6;3.9357644080000003;5.9;5.062493036;5.5;241;3.578658335;11.40957;11.79434;1011.735;251.5748568;4.315454924;11.66885;1011.32;250.44866119999998;3.972187649;11.40957;1007.785;247.68028430000004;3.578658335;11.435939999999999;1009.245;249.40951260000003;3.9214008739999997;11.2792;1009.99;249.7229585;2.82548735;0.494200012
0.339299988;1;6.4;7.324753264;3.0;4.0904665069999995;7.5;3.223385008;5.7;238;4.147903607;11.87197;12.11416;1011.8069;244.48986680000002;4.821411605;12.051169999999999;1011.3869;243.6521078;4.465126559;11.87197;1007.8619;243.82255010000003;4.147903607;11.96572;1009.2669;241.50313250000002;5.062363803999999;11.9213;1010.0119;241.45747360000001;4.027922477;0.419983337
